site_code,collection_period,lowest_taxon,density,collection_year,collection_qtr,density_com,density_com_mu_at,density_com_me_at,density_com_n_at,density_com_mu_yr,density_com_me_yr,density_com_n_at_yr,density_com_mu_qt,density_com_me_qt,density_com_n_qt
GC,2017-10-01,L. cyanellus,0.00693519120170435,2017,4,0.05374773181320874,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-10-01,L. macrochirus,0.00173379780042608,2017,4,0.05374773181320874,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-10-01,N. texanus,0.02774076480681743,2017,4,0.05374773181320874,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,E. gracile,0.00758293838862559,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,F. chrysotus,0.00758293838862559,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,G. affinis,0.24265402843601896,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,L. auritus,0.00505529225908372,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,L. gulosus,0.01011058451816745,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,L. macrochirus,0.06571879936808847,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,L. megalotis,0.2881516587677725,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,M. salmoides,0.00505529225908372,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,N. gyrinus,0.00505529225908372,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,N. texanus,0.01011058451816745,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-11-01,P. vigilax,0.00758293838862559,2017,4,0.6546603475513427,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,A. natalis,0.00974124809741248,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,E. gracile,0.01948249619482496,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,F. chrysotus,0.01461187214611872,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,G. affinis,0.28249619482496197,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,L. auritus,0.01461187214611872,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,L. cyanellus,0.03165905631659056,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,L. gulosus,0.0243531202435312,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,L. macrochirus,0.05844748858447488,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,L. megalotis,0.11202435312024352,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,L. microlophus,0.00974124809741248,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,L. miniatus,0.00974124809741248,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,L. oculatus,0.00974124809741248,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2017-12-01,N. texanus,0.01948249619482496,2017,4,0.6161339421613394,0.44075993408786174,0.41510673234811163,17,0.422311975969708,0.49041991225714027,4,0.4726782356826155,0.5857215866735005,6
GC,2018-02-01,E. gracile,0.00516545601291363,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,F. chrysotus,0.01033091202582727,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,G. affinis,0.343502824858757,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,L. auritus,0.04390637610976593,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,L. cyanellus,0.00774818401937045,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,L. gulosus,0.00516545601291363,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,L. macrochirus,0.02066182405165455,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,L. megalotis,0.02841000807102501,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,L. miniatus,0.00774818401937045,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,L. oculatus,0.01033091202582727,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,M. salmoides,0.00774818401937045,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,N. gyrinus,0.00516545601291363,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-02-01,N. texanus,0.03874092009685229,2018,1,0.5346246973365616,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.24212117047696158,0.12679245283018864,3
GC,2018-04-01,F. chrysotus,0.00881542699724517,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-04-01,G. affinis,0.3085399449035813,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-04-01,L. auritus,0.01322314049586776,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-04-01,L. cyanellus,0.01322314049586776,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-04-01,L. gulosus,0.00440771349862258,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-04-01,L. macrochirus,0.01322314049586776,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-04-01,L. megalotis,0.05509641873278237,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-04-01,M. salmoides,0.00661157024793388,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-04-01,N. texanus,0.00661157024793388,2018,2,0.42975206611570244,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,F. chrysotus,0.06568144499178982,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,G. affinis,0.1865353037766831,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,L. cyanellus,0.00788177339901477,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,L. gulosus,0.01576354679802955,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,L. macrochirus,0.02627257799671592,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,L. megalotis,0.0735632183908046,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,L. miniatus,0.00525451559934318,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,L. oculatus,0.01576354679802955,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-05-01,N. texanus,0.01839080459770115,2018,2,0.41510673234811163,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,G. affinis,0.1701492537313433,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,L. auritus,0.02388059701492537,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,L. cyanellus,0.00597014925373134,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,L. macrochirus,0.03283582089552239,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,L. megalotis,0.02686567164179104,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,L. microlophus,0.00597014925373134,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,L. oculatus,0.00597014925373134,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,M. salmoides,0.00895522388059701,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-06-01,N. gyrinus,0.06567164179104477,2018,2,0.3462686567164179,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.37387948688881534,0.3647058823529411,5
GC,2018-07-01,G. affinis,0.00418300653594771,2018,3,0.01882352941176469,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-07-01,L. macrochirus,0.00836601307189542,2018,3,0.01882352941176469,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-07-01,L. megalotis,0.00627450980392156,2018,3,0.01882352941176469,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,G. affinis,0.5576407506702413,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,L. cyanellus,0.05361930294906166,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,L. gulosus,0.04289544235924933,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,L. humilis,0.128686327077748,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,L. macrochirus,0.07506702412868632,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,L. megalotis,0.257372654155496,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,L. microlophus,0.07506702412868632,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,L. miniatus,0.02144772117962466,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,M. salmoides,0.096514745308311,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,N. gyrinus,0.128686327077748,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-08-01,N. texanus,0.16085790884718498,2018,3,1.5978552278820375,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.687029506507665,0.44440976222919304,3
GC,2018-11-01,E. gracile,0.00421241480785965,2018,4,0.25906351068336847,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.4726782356826155,0.5857215866735005,6
GC,2018-11-01,F. chrysotus,0.00421241480785965,2018,4,0.25906351068336847,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.4726782356826155,0.5857215866735005,6
GC,2018-11-01,G. affinis,0.07371725913754387,2018,4,0.25906351068336847,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.4726782356826155,0.5857215866735005,6
GC,2018-11-01,I. punctatus,0.0084248296157193,2018,4,0.25906351068336847,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.4726782356826155,0.5857215866735005,6
GC,2018-11-01,L. gulosus,0.00421241480785965,2018,4,0.25906351068336847,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.4726782356826155,0.5857215866735005,6
GC,2018-11-01,L. macrochirus,0.06318622211789475,2018,4,0.25906351068336847,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.4726782356826155,0.5857215866735005,6
GC,2018-11-01,L. megalotis,0.07371725913754387,2018,4,0.25906351068336847,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.4726782356826155,0.5857215866735005,6
GC,2018-11-01,L. miniatus,0.02738069625108772,2018,4,0.25906351068336847,0.44075993408786174,0.41510673234811163,17,0.5144992029277091,0.41510673234811163,7,0.4726782356826155,0.5857215866735005,6
GC,2019-03-01,F. chrysotus,0.00309268386972069,2019,1,0.0649463612641345,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.24212117047696158,0.12679245283018864,3
GC,2019-03-01,G. affinis,0.02010244515318449,2019,1,0.0649463612641345,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.24212117047696158,0.12679245283018864,3
GC,2019-03-01,L. auritus,0.00927805160916207,2019,1,0.0649463612641345,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.24212117047696158,0.12679245283018864,3
GC,2019-03-01,L. gulosus,0.00618536773944138,2019,1,0.0649463612641345,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.24212117047696158,0.12679245283018864,3
GC,2019-03-01,L. macrochirus,0.00927805160916207,2019,1,0.0649463612641345,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.24212117047696158,0.12679245283018864,3
GC,2019-03-01,L. megalotis,0.01391707741374311,2019,1,0.0649463612641345,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.24212117047696158,0.12679245283018864,3
GC,2019-03-01,M. salmoides,0.00309268386972069,2019,1,0.0649463612641345,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.24212117047696158,0.12679245283018864,3
GC,2019-10-01,A. natalis,0.00421241480785965,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,E. gracile,0.00421241480785965,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,F. notatus,0.01895586663536842,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,G. affinis,0.02738069625108772,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,L. auritus,0.16639038491045618,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,L. cyanellus,0.00421241480785965,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,L. gulosus,0.03580552586680703,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,L. humilis,0.0168496592314386,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,L. macrochirus,0.10741657760042107,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,L. megalotis,0.2674883402990878,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,L. microlophus,0.01263724442357895,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,M. salmoides,0.02738069625108772,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2019-10-01,N. gyrinus,0.00421241480785965,2019,4,0.6971546507007721,0.44075993408786174,0.41510673234811163,17,0.38105050598245327,0.38105050598245327,2,0.4726782356826155,0.5857215866735005,6
GC,2020-01-01,F. notatus,0.0040251572327044,2020,1,0.12679245283018864,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.24212117047696158,0.12679245283018864,3
GC,2020-01-01,G. affinis,0.02817610062893081,2020,1,0.12679245283018864,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.24212117047696158,0.12679245283018864,3
GC,2020-01-01,L. gulosus,0.0060377358490566,2020,1,0.12679245283018864,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.24212117047696158,0.12679245283018864,3
GC,2020-01-01,L. humilis,0.0140880503144654,2020,1,0.12679245283018864,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.24212117047696158,0.12679245283018864,3
GC,2020-01-01,L. macrochirus,0.03018867924528302,2020,1,0.12679245283018864,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.24212117047696158,0.12679245283018864,3
GC,2020-01-01,L. megalotis,0.04025157232704402,2020,1,0.12679245283018864,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.24212117047696158,0.12679245283018864,3
GC,2020-01-01,L. microlophus,0.0040251572327044,2020,1,0.12679245283018864,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.24212117047696158,0.12679245283018864,3
GC,2020-06-01,F. chrysotus,0.00391955121138629,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-06-01,F. grandis,0.00391955121138629,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-06-01,G. affinis,0.05487371695940814,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-06-01,L. gulosus,0.02155753166262463,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-06-01,L. macrochirus,0.02547708287401092,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-06-01,L. megalotis,0.14110384360990666,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-06-01,L. miniatus,0.03135640969109037,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-06-01,M. salmoides,0.02743685847970407,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-06-01,N. texanus,0.00391955121138629,2020,2,0.31356409691090364,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.37387948688881534,0.3647058823529411,5
GC,2020-09-01,C. venusta,0.00421241480785965,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,G. affinis,0.00421241480785965,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,L. auritus,0.10531037019649124,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,L. cyanellus,0.01053103701964912,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,L. gulosus,0.01895586663536842,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,L. macrochirus,0.09477933317684212,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,L. megalotis,0.1347972738515088,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,L. microlophus,0.02316828144322807,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,L. miniatus,0.0336993184628772,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,M. salmoides,0.01053103701964912,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-09-01,N. texanus,0.00421241480785965,2020,3,0.44440976222919304,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.687029506507665,0.44440976222919304,3
GC,2020-11-01,F. chrysotus,0.02125585573916408,2020,4,0.5553092311856616,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.4726782356826155,0.5857215866735005,6
GC,2020-11-01,F. grandis,0.01062792786958204,2020,4,0.5553092311856616,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.4726782356826155,0.5857215866735005,6
GC,2020-11-01,G. affinis,0.10362229672842488,2020,4,0.5553092311856616,0.44075993408786174,0.41510673234811163,17,0.3600188857889867,0.3789869295700483,4,0.4726782356826155,0.5857215866735005,6
