site_code,collection_period,lowest_taxon,biomass,collection_year,collection_qtr,biomass_com,biomass_com_mu_at,biomass_com_me_at,biomass_com_n_at,biomass_com_mu_yr,biomass_com_me_yr,biomass_com_n_at_yr,biomass_com_mu_qt,biomass_com_me_qt,biomass_com_n_qt
EM,2019-10-01,C. venusta,8.57695968316832e-5,2019,4,0.24776230584946127,1.7150571979872222,1.1589936825834695,16,0.3939221182938716,0.3939221182938716,2,2.3211338566007043,1.2133974492000152,5
EM,2020-01-01,I. bubalus,1.5668986132778646,2020,1,2.095812544000109,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.831560752531259,2.0778622179721764,4
EM,2020-01-01,L. macrochirus,0.08896356681142852,2020,1,2.095812544000109,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.831560752531259,2.0778622179721764,4
EM,2020-01-01,L. megalotis,0.20040360474341545,2020,1,2.095812544000109,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.831560752531259,2.0778622179721764,4
EM,2020-01-01,G. affinis,8.397225594378837e-4,2020,1,2.095812544000109,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.831560752531259,2.0778622179721764,4
EM,2020-01-01,L. cyanellus,0.07655491326216102,2020,1,2.095812544000109,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.831560752531259,2.0778622179721764,4
EM,2020-01-01,L. oculatus,0.14073699521186678,2020,1,2.095812544000109,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.831560752531259,2.0778622179721764,4
EM,2020-01-01,L. gulosus,0.0200255869867539,2020,1,2.095812544000109,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.831560752531259,2.0778622179721764,4
EM,2020-01-01,N. gyrinus,0.00138954114718062,2020,1,2.095812544000109,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.831560752531259,2.0778622179721764,4
EM,2020-06-01,L. oculatus,0.24100268629046745,2020,2,0.39607778520781944,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.292970340186936,0.4563447389007561,4
EM,2020-06-01,L. megalotis,0.06664329450440117,2020,2,0.39607778520781944,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.292970340186936,0.4563447389007561,4
EM,2020-06-01,L. macrochirus,0.06997241258627034,2020,2,0.39607778520781944,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.292970340186936,0.4563447389007561,4
EM,2020-06-01,G. affinis,9.251649897229364e-4,2020,2,0.39607778520781944,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.292970340186936,0.4563447389007561,4
EM,2020-06-01,L. cyanellus,0.00364848106976331,2020,2,0.39607778520781944,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.292970340186936,0.4563447389007561,4
EM,2020-06-01,L. gulosus,0.01301550427571661,2020,2,0.39607778520781944,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.292970340186936,0.4563447389007561,4
EM,2020-06-01,C. venusta,8.702414914776224e-4,2020,2,0.39607778520781944,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.292970340186936,0.4563447389007561,4
EM,2020-09-01,L. macrochirus,0.02795354724952752,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-09-01,L. megalotis,0.13209275226094042,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-09-01,L. cyanellus,0.02556729699269545,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-09-01,G. affinis,8.507329499893927e-4,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-09-01,P. vigilax,6.330330246834303e-4,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-09-01,L. oculatus,0.06616950862425376,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-09-01,M. salmoides,0.01547694097439459,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-09-01,L. gulosus,0.04539838766376635,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-09-01,D. petenense,0.05577960204477449,2020,3,0.3699218017850254,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,1.1123738379730845,1.1045899159669235,3
EM,2020-11-01,G. affinis,0.00620538719364535,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,L. cyanellus,0.00572060783293265,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,L. megalotis,0.15352068524410392,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,L. oculatus,1.9805409824903777,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,P. annularis,0.18340283751032385,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,L. macrochirus,0.07770191359850276,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,L. gulosus,0.01035048334196317,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,C. venusta,0.00138241150499451,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,N. texanus,0.00116949832850963,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,E. gracile,6.661931435098957e-4,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,I. bubalus,1.7998445947970994,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
EM,2020-11-01,C. carpio,3.170955336234889,2020,4,7.391460931220852,1.7150571979872222,1.1589936825834695,16,2.5633182655534514,1.245945164603964,4,2.3211338566007043,1.2133974492000152,5
GC,2017-10-01,N. texanus,0.0047006241361582,2017,4,0.02015619555471467,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-10-01,G. affinis,3.284851825065376e-4,2017,4,0.02015619555471467,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-10-01,L. auritus,0.00633342538163135,2017,4,0.02015619555471467,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-10-01,L. cyanellus,0.00805804290343969,2017,4,0.02015619555471467,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-10-01,L. macrochirus,7.356179509788894e-4,2017,4,0.02015619555471467,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,L. gulosus,0.00449216117397426,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,E. gracile,0.00111849746426099,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,F. chrysotus,0.00330365240662733,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,G. affinis,0.01445815839603407,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,L. auritus,0.00811570745716488,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,L. macrochirus,0.04665799675585967,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,L. megalotis,0.1943166217163748,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,M. salmoides,0.01369242536744653,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,N. texanus,0.00395988968738405,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,N. gyrinus,6.897338177673002e-4,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-11-01,P. vigilax,1.2713625963767282e-4,2017,4,0.29093198050253155,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,L. gulosus,0.00856996509823638,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,L. megalotis,0.03845630525890572,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,A. natalis,0.23619967803816025,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,E. gracile,0.00285876017930053,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,F. chrysotus,0.0034907425122757,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,G. affinis,0.01456605371402679,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,L. oculatus,0.7933129602102779,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,L. auritus,0.01650177093910925,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,L. macrochirus,0.03027778356095626,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,L. cyanellus,0.03819575740714587,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,L. microlophus,0.00232479876458975,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,L. miniatus,0.01598921730985409,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,N. texanus,0.0036506591037726,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2017-12-01,P. latipinna,0.00563084173113585,2017,4,1.210025293827747,0.8694106682196566,0.4926068942680697,16,0.5070378232949977,0.29093198050253155,3,1.221868359641309,0.7504786371651393,6
GC,2018-02-01,L. gulosus,0.00182932406506596,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,E. gracile,5.245694040030414e-4,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,F. chrysotus,0.00248387088256402,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,G. affinis,0.03395359606115152,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,L. oculatus,0.7849907593155901,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,L. auritus,0.01783054788908298,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,L. cyanellus,0.0111295970789118,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,L. macrochirus,0.05743612221380574,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,L. megalotis,0.02534412423004278,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,L. miniatus,0.00199993124678024,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,N. texanus,0.00992062255753153,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,N. gyrinus,0.00193417336653837,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-02-01,M. salmoides,0.04541099086318714,2018,1,0.9947882291742552,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.4119472921232209,0.13636332953986577,3
GC,2018-04-01,L. gulosus,0.0019115090489498,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-04-01,F. chrysotus,0.00618106649188247,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-04-01,G. affinis,0.03030541379659749,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-04-01,L. auritus,0.01293181878270734,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-04-01,L. macrochirus,0.00469238893572977,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-04-01,L. megalotis,0.05124995491068139,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-04-01,L. cyanellus,0.03618765746644841,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-04-01,M. salmoides,0.02608754770863524,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-04-01,N. texanus,0.00225394708299182,2018,2,0.17180130422462372,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,F. chrysotus,0.04443318719579256,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,G. affinis,0.01654912689633481,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,L. oculatus,1.714393484534034,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,L. cyanellus,0.00817937885092724,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,L. gulosus,0.02559611462806247,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,L. macrochirus,0.03386718056352376,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,L. megalotis,0.07226563937602917,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,L. miniatus,0.01946646714751839,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-05-01,N. texanus,0.00538917230362293,2018,2,1.9401397514958454,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,G. affinis,0.00688278373334688,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,L. oculatus,0.2778853992117946,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,L. auritus,0.05333890141489856,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,L. cyanellus,0.00788734192582972,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,L. macrochirus,0.0491847953302701,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,L. megalotis,0.11488577584936133,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,L. microlophus,0.01344898154265061,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,M. salmoides,5.322715637912826e-4,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-06-01,N. gyrinus,0.0032026866005509,2018,2,0.527248937172494,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7742887110641521,0.4926068942680697,4
GC,2018-07-01,L. megalotis,0.01734090373401075,2018,3,0.026288255014233132,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-07-01,G. affinis,2.684037517673517e-4,2018,3,0.026288255014233132,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-07-01,L. macrochirus,0.00867894752845503,2018,3,0.026288255014233132,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,L. gulosus,0.01256690402293483,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,G. affinis,0.03421160364950036,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,L. cyanellus,0.03934946390559054,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,L. humilis,0.1416177103463334,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,L. macrochirus,0.1351687259628068,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,L. megalotis,0.13015801674296984,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,L. microlophus,0.23510169183432936,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,L. miniatus,0.01396717024689315,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,M. salmoides,0.05606163330152577,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,N. texanus,0.02281428709355269,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-08-01,N. gyrinus,0.05215422571161299,2018,3,0.8731714328180498,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,0.7487879376801273,0.8731714328180498,3
GC,2018-11-01,L. macrochirus,0.02832284033341106,2018,4,0.09398591585513864,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,1.221868359641309,0.7504786371651393,6
GC,2018-11-01,G. affinis,0.00761903538404108,2018,4,0.09398591585513864,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,1.221868359641309,0.7504786371651393,6
GC,2018-11-01,L. megalotis,0.02858636418588631,2018,4,0.09398591585513864,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,1.221868359641309,0.7504786371651393,6
GC,2018-11-01,L. miniatus,0.0210044150680392,2018,4,0.09398591585513864,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,1.221868359641309,0.7504786371651393,6
GC,2018-11-01,I. punctatus,0.00476397531636366,2018,4,0.09398591585513864,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,1.221868359641309,0.7504786371651393,6
GC,2018-11-01,L. gulosus,0.00171317892823089,2018,4,0.09398591585513864,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,1.221868359641309,0.7504786371651393,6
GC,2018-11-01,E. gracile,4.900210074873582e-4,2018,4,0.09398591585513864,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,1.221868359641309,0.7504786371651393,6
GC,2018-11-01,F. chrysotus,0.00148608563167908,2018,4,0.09398591585513864,0.8694106682196566,0.4926068942680697,16,0.6610605465363771,0.527248937172494,7,1.221868359641309,0.7504786371651393,6
GC,2019-03-01,L. gulosus,0.00421843205836019,2019,1,0.13636332953986577,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,0.4119472921232209,0.13636332953986577,3
GC,2019-03-01,L. megalotis,0.03292751893313162,2019,1,0.13636332953986577,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,0.4119472921232209,0.13636332953986577,3
GC,2019-03-01,G. affinis,0.00193276153862823,2019,1,0.13636332953986577,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,0.4119472921232209,0.13636332953986577,3
GC,2019-03-01,L. auritus,0.01211662617915949,2019,1,0.13636332953986577,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,0.4119472921232209,0.13636332953986577,3
GC,2019-03-01,L. macrochirus,0.0589903810287798,2019,1,0.13636332953986577,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,0.4119472921232209,0.13636332953986577,3
GC,2019-03-01,M. salmoides,0.02460183922804903,2019,1,0.13636332953986577,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,0.4119472921232209,0.13636332953986577,3
GC,2019-03-01,L. cyanellus,0.0010687614623898,2019,1,0.13636332953986577,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,0.4119472921232209,0.13636332953986577,3
GC,2019-03-01,F. chrysotus,5.070091113676035e-4,2019,1,0.13636332953986577,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,0.4119472921232209,0.13636332953986577,3
GC,2019-10-01,M. salmoides,0.4851762065719252,2019,4,2.299017947325849,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,1.221868359641309,0.7504786371651393,6
GC,2019-10-01,L. megalotis,0.42260140466027385,2019,4,2.299017947325849,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,1.221868359641309,0.7504786371651393,6
GC,2019-10-01,L. gulosus,0.07298997957454102,2019,4,2.299017947325849,0.8694106682196566,0.4926068942680697,16,1.2176906384328574,1.2176906384328574,2,1.221868359641309,0.7504786371651393,6
