site_code,collection_period,year,qtr,month,day,nday,year_week,year_month,annualrain,density,biomass,richness,shannon,simpson,centroid_dist,canopy,d_oxygen,depth_mx,doc,ln_flood_duration,ln_flood_total_days,ln_lf_days,ln_lf_min,ln_nitrate,ln_turbidity,ln_wk4_iqr,ln_wk4_max,ln_wk4_max_to_annual_med,ln_wk4_max_to_wk4_med,ln_wk4_max_to_wk4_med_30mu,ln_wk4_med,ln_wk4_min,ln_wk4_min_to_annual_med,ph,sand,silt,sqrt_ammonia,sqrt_bluegreen_cyano,sqrt_conductivity,sqrt_diatoms,sqrt_gravel,sqrt_green_algae,sqrt_lf_drought_duration,sqrt_phosphate,sqrt_q_med_yr,sqrt_q_q25_yr,sqrt_rain,sqrt_wk4_75q_30mu,sqrt_wk4_med_30mu,sqrt_wk4_min_to_wk4_med_30mu,temperature,total_algae,width,wk4_max_30mu,wk4_min_to_wk4_med
AR,2017-11-01,2017,4,11,1,305,2017 W44,2017 Nov,68.5326087,0.9766526019690577,2.6477076075788095,10,4.951401969462621,3.7970575580048327,0.5632299971964837,0.70945945975,86.55,0.2725,4.89,0.3257744489505554,0.3538018452827842,2.610245799517825,4.490859486663118,2.4624693046690647,4.193721200112772,2.3626277808138507,5.1468156388969835,0.553456868857071,0.5141259567946475,-0.0733940769900409,4.632689682102336,4.490859486663118,-0.10249928337679412,7.797499999999999,0.4,0.025,-2.659260036932778,0.7608058290337602,6.9662600083547,0.4992589873945252,-0.8556661100577202,-3.158251203051766,0,1.020650747198398,4.593358770039912,4.275621114856022,10.189394376335096,5.795469688698195,5.220209715887024,-0.7293502292239059,20.95,10.80263570756388,2.9625,10821.412110048386,0.8677685950413223
AR,2017-12-01,2017,4,12,1,335,2017 W48,2017 Dec,68.5326087,0.5333333333333333,0.49850699466814413,6,4.0092332206699846,3.2419676126643395,0.6213021266455894,0.79054054075,78.65,0.27,9.6125,0.48866167342583317,0.5307027679241764,2.610737491448994,4.474859145316677,2.6564059679498717,2.9337522178027773,2.362627780813849,4.790376016761902,0.19701724672198967,0.14400623075548596,-0.44646014268458833,4.646369786006416,4.474859145316677,-0.11849962472323523,7.725,0.3375,0.075,-2.2537949288246137,0.069992371820035,6.665397052494019,-0.5025268209512956,-1.2909841813155656,-3.688879454113936,0,1.0595248999600628,4.593358770039912,4.275621114856022,9.79870191033963,5.679921366418434,5.23683615944649,-0.7619770141298132,13.15,13.865263764872338,3.5,5554.953002370968,0.8423913043478262
AR,2018-02-01,2018,1,2,1,32,2018 W05,2018 Feb,68.5326087,0.5470085470085471,0.19569930662477983,5,3.3380399107867884,2.7454219860204496,0.7480762596834556,0.71621621625,85.575,0.16,7.337446808510638,0.8144361223763885,0.8845046132069604,2.611834342680062,4.657180702110631,2.2727442509830245,2.0001341453261983,2.4395888219499784,5.427886117016452,0.6832461095772338,0.6493445579015522,0.30008954682447725,4.778541559114899,4.657180702110631,-0.08745930532858585,8.057500000000001,0.3,0.07500000000000001,-1.0498221244986778,0.8940451229268352,6.6375856316149875,1.1002775679871708,-0.9808292530117262,-2.2537949288246137,0,0.2488112980627875,4.744640007439218,4.235455073130687,9.538090292201948,5.47259079046197,5.127796570191974,-0.4706158680813424,14.3,7.089518989640569,3.2175,3663.972028306451,0.8857142857142858
AR,2018-04-01,2018,2,4,1,91,2018 W13,2018 Apr,68.5326087,0.17507598784194528,0.0822930903499008,4,1.8110547361936729,1.3861794266129406,1.5450181424242693,0.78378378375,69.05,0.18,7.465909090909092,1.483694055645857,1.6971920210840143,2.6131140024496418,4.494029061424397,2.150443504701223,1.4527841023887236,2.5449493376078047,6.122276305815994,1.3776362983767765,1.4731928139379813,0.8614698059518904,4.649083491878012,4.494029061424397,-0.2506109460148203,8.247499999999999,0.17500000000000002,0.07500000000000001,-2.0661963149298153,-0.01257878220686007,7.1610399872083335,-0.3856624808119848,-0.5108256237659907,-2.184862405796804,0,1.2178757094949273,4.744640007439218,4.235455073130687,10.604333887824149,5.951722543280518,5.2608064998641035,-0.7667774384397061,23.025,6.4542971198282295,4.1125,16013.078195854838,0.8563685636856369
AR,2018-05-01,2018,2,5,1,121,2018 W18,2018 May,68.5326087,0.562962962962963,0.6685971877467682,6,3.5161955131240337,3.0258645426210857,0.3888625376839093,0.78378378375,54.15,0.1875,7.432884615384616,1.4946963918452214,1.7060748113687034,2.613837288406361,4.15882184710977,1.4889073557963528,0.5007752879124892,2.650309853265632,5.499859616641541,0.7552196092023232,1.128570476208902,0.20431340664706943,4.371289140432639,4.15882184710977,-0.5858181603294468,8.205,0.15000000000000002,0.025,-2.557477342622836,0.6084059521048546,7.1284959456800365,0.20089794236689,-0.19237189264745613,-2.0197637201764134,0,0.4870450951005872,4.744640007439218,4.235455073130687,9.80879845380895,6.0500330305427115,5.2955462099944715,-1.1367243628847006,24.55,5.6110275483913,3.6,9896.720806064515,0.808586762075134
AR,2018-06-01,2018,2,6,1,152,2018 W22,2018 Jun,68.5326087,0.26347305389221554,3.2823886576235584,9,5.797222570140776,4.5353230071779365,0.32543048104741357,0.85810810825,88.425,0.11,7.496909090909091,1.514500597004077,1.722063833881144,2.6146263276318726,3.6799292704467894,1.3260134302349609,0.1823215567939548,2.8242631603890693,5.064436320992584,0.3197963135533667,0.9814257337929068,-0.461440903519046,4.083010587199677,3.6799292704467894,-1.064710736992428,8.834999999999999,0.125,0.0875,-3.7942399697717626,0.5364933705145685,7.484509082862235,0.1864795669426184,-1.0498221244986778,-2.3233171567038333,0,0.9802040576178078,4.744640007439218,4.235455073130687,10.31385407996034,6.55637319966829,5.52587722451163,-1.8459479540648407,29.575,8.938487918120638,2.783333333333333,38520.03219880645,0.6682577565632458
AR,2018-07-01,2018,3,7,1,182,2018 W26,2018 Jul,68.5326087,0.08142493638676844,0.03737125424455353,4,3.2112654992705223,2.743486973947896,0.2456073317010078,0.87162162175,54.975,0.205,8.307488636363637,1.791759469228055,1.9459101490553132,2.61549051345029,3.4478170491498195,1.1077371964451102,-0.10536051565782628,6.054004115126373,10.98358020652094,6.238940199081722,7.083368617040973,5.772971993445771,3.900211589479967,3.4478170491498195,-1.2968229582893982,7.8925,0.1625,0,-1.7147984280919266,0.00747201483870105,7.421626260934088,-0.5887871652357024,-0.17733401528291554,-2.4078777040413284,0,0.3400373027857091,4.744640007439218,4.235455073130687,12.147728943880908,6.011144364384667,5.210608213075169,-1.7627911639253495,28.475,9.222721247105042,3.2750000000000004,7323.851815064516,0.6361031518624642
AR,2018-08-01,2018,3,8,1,213,2018 W31,2018 Aug,68.5326087,0.054794520547945195,0.16472408983588965,4,3.7892914162759954,3.571428571428571,1.7232061823665874,0,66.9,0.47,7.6983461538461535,1.0986122886681098,1.3862943611198906,2.61644111785055,3.5174103409490143,1.1143215823732897,0.5158131652770298,4.84808983189355,8.840625259118779,4.0959852516795605,4.806524174951375,3.2026153039964207,4.034101084167403,3.5174103409490143,-1.2272296664902034,8.515,0.325,0.0625,-1.584745299843729,0.13685918271719735,7.50370299616495,-1.181993897607161,-1.0147308046874075,-2.70805020110221,0,0.4382549309311553,4.744640007439218,4.235455073130687,11.193568229109658,6.826001483032062,5.6380099551223575,-2.120599614173343,28.3,8.749375901564308,3.65,21731.830473774193,0.5964912280701754
AR,2018-09-01,2018,3,9,1,244,2018 W35,2018 Sep,68.5326087,0.5067497403946002,7.000260370701136,11,6.145218883991631,4.697779754923768,0.20221046822538613,0.614864865,77,0.44,7.6981590909090905,1.375871160892088,1.6101406762940598,2.6174917858718887,3.429634730066629,1.8706476645547665,3.380143972464323,2.8450539300581426,4.618819834238185,-0.12582017320103217,0.4914612565841997,-0.225087956362935,4.127358577653986,3.429634730066629,-1.3150052773725889,8.6275,0.25,0.1125,-1.6607312068216509,-0.4231200433468851,7.279353317578724,-1.3280254529959148,-0.5108256237659907,-2.9175839871602998,0,0.4777857696877904,4.744640007439218,4.235455073130687,9.65231225953929,5.597580134602335,4.84390779060112,-1.4142730605344918,27.175,14.175253865784267,3.21,9569.231868580644,0.497716894977169
AR,2019-03-01,2019,1,3,1,60,2019 W09,2019 Mar,68.5326087,0.523961661341853,0.865880699276762,10,7.388759972540689,6.591012302165588,0.3343926169864852,0.2575,88.425,0.1925,7.782941489361703,1.4066777022503076,1.6350124890911895,2.6199639459220982,4.851969027669716,1.4336525520347077,3.1245651453969594,2.7501551882353463,5.336795876452,0.5995724666678325,0.3097215320180722,0.1622811198271062,5.027074344433928,4.851969027669716,0.11474561788554774,8.176512096774195,0.1375,0.05,-1.6588067557024913,-0.6981597223834896,7.23543900957027,-0.153734099942042,-0.9808292530117262,-2.0024805005437076,0,0.12190480738234842,4.737223409784168,4.552417379662551,9.654621385387047,5.789213398087739,5.174514756624895,-0.32254572895517836,21.575,4.5209893265013585,3.13,5051.214509806452,0.8393686165273908
AR,2019-09-01,2019,3,9,1,244,2019 W35,2019 Sep,68.5326087,0.17035892151811777,0.5407720964479483,8,5.7850936502743995,4.841166380789023,0.5499346165346056,0.31,77.19,0.18025,7.774134615384615,0.5493061443340549,0.6931471805599452,2.6214317909519105,4.104262862859336,1.7435125160919216,2.6844403354630764,4.292214955837233,6.318986600062048,1.58176319027788,1.8719297360573228,1.230743364347882,4.447056864004725,4.104262862859336,-0.6329605469248315,8.069717741935484,0.1375,0.1375,-1.671229962908983,0.13976194237515863,6.506157682400462,-0.2977324083052823,-0.3930425881096072,-5.991464547107982,0,0.2679453404297413,4.737223409784168,4.552417379662551,8.718943800631346,6.009317818456937,5.088243235714166,-0.9839803728548294,27.775,36.00582540674359,4.8525,12599.280970064516,0.7097844112769486
AR,2020-01-01,2020,1,1,1,1,2020 W01,2020 Jan,68.5326087,0.13661476644902054,0.13396924233826676,7,6.08374448371719,5.527918781725888,1.0008494707162123,0.777027027027027,80.025,0.2725,7.686,0.4394449154672439,0.5545177444479562,2.623095348652364,4.558369778189847,2.412739101485938,1.804181989226612,2.9504144457159684,5.202875151527446,0.6181495286322369,0.492051766467498,0.7165265130012147,4.710823385059948,4.558369778189847,-0.02635584470536254,7.7375,0.32418831168831164,0.14496753246753247,-2.4305321073246677,-1.3186357126460757,7.183870715062453,-0.6348782724359695,-1.0097792882836556,-0.9288695140810151,0,0.6236631170293597,4.58472562289521,4.344088914133483,10.401114062584812,6.0060982584949,5.202440696975479,-0.9993408015131083,21.45,3.0046691376660064,4.9775,15383.346684801843,0.8585987261146497
AR,2020-06-01,2020,2,6,1,153,2020 W23,2020 Jun,68.5326087,0.7493276230231514,2.060895008304714,10,3.515685536878972,2.697682974756048,1.0294371328040717,0.9054054054054056,61.025,0.37825,7.900911764705883,0,0,2.629749579454179,4.154387250041905,1.7783477510939332,2.424802725718295,3.427338517806279,6.9352747750963815,2.350549152201172,2.540996116439044,1.1803782433646774,4.3942786586573375,4.154387250041905,-0.43033837285330423,7.645,0.6,0,-1.363427600066604,-1.3001166648788385,6.552151190044897,-1.40649706843741,-1.3862943611198906,-4.605170185988091,0,0.3609691596064285,4.58472562289521,4.344088914133483,11.866378800092535,6.615653451561092,5.7548965317317045,-1.600509281689799,27.525,24.87612978773229,5.53385,39378.94620058064,0.7867132867132868
AR,2020-10-01,2020,4,10,1,275,2020 W40,2020 Oct,68.5326087,0.3000210014701029,0.5081721192106883,10,6.19798307009825,5.056705857871188,1.22821268964603,0.9391891891891893,68.475,0.215,7.816669776119402,0.6931471805599453,1.9459101490553132,2.6463851564587157,4.061296826975894,-0.6019343976227354,1.7694286487430415,6.503007392608962,8.995946214094227,4.411220591199018,4.548889350089501,3.830153574908437,4.447056864004725,4.061296826975894,-0.5234287959193161,7.7075,0.39833669354838713,0.12459677419354839,-2.3462026113815355,-0.6069694843188929,6.930983405101344,-0.5490468365861885,-1.6248953106104493,-2.855970331178832,0,-0.8441591433829075,4.58472562289521,4.344088914133483,11.919806814634908,6.376912311436968,5.16579263918579,-1.104495812209897,23.875,8.82643091623337,6.6662,16773.276004741936,0.6799336650082918
AR,2020-11-01,2020,4,11,1,306,2020 W44,2020 Nov,68.5326087,1.077780892751456,1.242662644645738,9,5.180649536555959,4.396773928071763,1.2508247171725395,0.8581081081081082,85.025,0.265,7.290140398550725,0.7377758908227873,1.606991004900432,2.6535146894606605,4.104262862859336,-0.6196958598048776,1.5680949488997178,2.8158242917432044,4.58472562289521,0,0.2819183677350311,-0.6430602594999465,4.302807255160179,4.104262862859336,-0.4804627600358729,8.3,0.375,0.1,-2.3878049207206846,-1.5606477482646683,6.86171134048073,-1.203972804325936,-1.742969305058623,-1.7147984280919266,0,-1.1016766890594725,4.58472562289521,4.344088914133483,9.679844126595851,5.747630213224851,5.227785882395156,-1.1235230195358192,16.6,6.8257055567065805,4.2804,10358.705646580644,0.8199233716475096
PD,2017-03-01,2017,1,3,1,60,2017 W09,2017 Mar,78.72898551,0.1775410563692854,0.4002373701654483,6,5.6207699929783175,5.316582914572864,0.8656625707364579,0.128378378375,77.65,0.28625,5.769935064935066,0.6931471805599453,2.0794415416798357,2.9444389791664403,-1.261713152162515,-3.7722610630000006,6.553612839830087,3.389863406639732,7.702726681376841,7.865827544871247,7.092637656637765,5.599610096048076,0.6100890247390766,-1.261713152162515,-1.0986122886681096,7.1825,0.575,0,-2.5902671654458267,-1.1036727543996394,6.602248621617804,-1.9418288506601882,-1.742969305058623,-2.275417516859407,2.5649493574615367,-1.210661792476733,-0.1631008634944053,-1.261713152162515,11.376554123997986,2.9045828635862825,2.1031165853287654,-3.364829737491281,18.875,10.662968066400937,3.755,-Inf,0.15384615384615383
PD,2017-10-01,2017,4,10,1,274,2017 W39,2017 Oct,78.72898551,0.15238095238095234,0.38035848770461417,9,6.916326579783539,5.526761264625342,0.6426583443759417,0,62.825,0.6525,3.81,0.07701635339554946,1.8021826694558576,2.6390573296152584,1.3773441774527435,-4.294198924308361,4.194586523321209,0.12458120895737627,1.957162672705686,2.120263536200091,0.3566749439387322,0,1.6004877287669534,1.3773441774527435,1.540445040947149,7.3,0.375,0.125,-2.946942109384559,-0.7167570463697274,6.792063804485945,-3.1103951837432895,-2.184802057337662,-2.9311937539789197,1.3862943611198906,-2.900422093749666,-0.1631008634944053,-1.261713152162515,10.86799516365423,4.276792157451847,1.957162672705686,-0.579818495252942,26.85,18.780195685939137,5.3375,-Inf,0.7999999999999999
PD,2017-11-01,2017,4,11,1,305,2017 W44,2017 Nov,78.72898551,0.14646464646464646,0.7938059636987387,8,6.160805598522855,5.2660125374761515,1.2485168390314292,0,69.55,0.525,2.7925,-0.07701635339554946,1.7906302164465253,3.295836866004329,0.53004631706554,-4.179902450583747,4.192698259620313,-0.16310086349440545,1.782809285560908,1.9459101490553137,0.7419373447293773,-0.08114100542259899,1.0408719408315308,0.53004631706554,0.6931471805599453,7.612500000000001,0.26125,0.24,-2.277892480403674,-0.9808292530117262,6.77279429354802,-3.283414346005772,-2.3151638752009056,-2.557477342622836,1.0986122886681098,-2.772588722239781,-0.1631008634944053,-1.261713152162515,10.462073280165708,3.6255296526690737,1.863950290983507,-1.333903973917967,18.825,18.283526149149218,5.28,-Inf,0.6
PD,2017-12-01,2017,4,12,1,335,2017 W48,2017 Dec,78.72898551,0.4877129891257813,0.8297350280465929,10,7.381483097776031,6.438708222961168,0.9788893545592464,0,55.75,0.445,5.445,-0.23104906018664842,1.7823784642970022,3.332204510175204,-1.261713152162515,-2.1464364105041143,2.0525614840376045,0.3477247602715854,0.6841969968927984,0.8472978603872037,1.0296194171811583,-2.299007271646162,-0.3454224202883599,-1.261713152162515,-1.0986122886681096,7.65,0.3876623375,0.291883117,-2.855970331178832,-0.7391911190613522,6.8498613005632345,-1.1792801917355644,-2.0263317168831287,-1.4167535686045991,2.4849066497880004,-2.946942109384559,-0.1631008634944053,-1.261713152162515,8.891663247573653,4.592462953443232,2.98320426853896,-4.2449174207014755,20.4,3.9442959552729104,4.86625,-Inf,0.4
PD,2018-02-01,2018,1,2,1,32,2018 W05,2018 Feb,78.72898551,0.21480629075565782,0.28213813075055844,7,5.23268409597585,4.305134130412941,0.5054961062732958,0,99.375,0.3825,4.181010638297872,-0.6931471805599453,1.226337319452211,3.332204510175204,0.12458120895737568,-4.135166556742356,0.8184622805341597,0.03906903299471193,0.817728389517321,0.13353139262452257,0.2876820724517812,-0.898272226371477,0.53004631706554,0.12458120895737568,-0.5596157879354228,7.875,0.35000000000000003,0.25,-1.1316521427463098,-1.6347557204183902,6.6285703367843025,-1.1239300966523995,-2.3025850929940455,-1.1011154188862282,3.044522437723423,-2.059638914383656,0.6841969968927984,-1.261713152162515,10.517187308298556,2.3626277808138503,1.7160006158887977,-1.5914194069314225,15.1,5.148100293310716,4.345,-Inf,0.6666666666666667
PD,2018-03-01,2018,1,3,1,60,2018 W09,2018 Mar,78.72898551,0.17300521998508572,0.6495904185361451,9,5.782282092371661,4.202992518703241,0.5907658128917375,0.1283783785,68.425,0.5275,4.266111111111111,-0.37323309722458586,1.0397207708399179,3.295836866004329,0.53004631706554,-3.669076826817757,-0.6931471805599453,0.3477247602715852,2.9279415898639107,2.243744592971112,2.243744592971112,0.8439365126844988,0.6841969968927984,0.53004631706554,-0.15415067982725836,7.785,0.3,0.475,-1.7147984280919266,-1.0147308046874075,6.645740953278934,-0.0915671935254905,-2.3025850929940455,-1.9734630460988878,2.5649493574615367,-2.3279029009783354,0.6841969968927984,-1.261713152162515,10.787386876657347,2.672676883412527,2.084005077179412,-1.553958760113872,21.625,8.884551338740668,4.47,-Inf,0.8571428571428571
PD,2018-04-01,2018,2,4,1,91,2018 W13,2018 Apr,78.72898551,0.17733664185277084,0.9550643647412412,9,6.31640202725667,4.940494724096177,0.07633995425461905,0.45270270275,119.55,0.5549999999999999,4.239318181818182,-0.504107040407233,0.9241962407465937,3.332204510175204,1.0408719408315308,-3.950244218248344,1.2237754316221157,-1.2617131521625151,1.446337048939695,0.7621400520468967,0.31015492830383945,-0.5842530923208079,1.1361821206358556,1.0408719408315308,0.3566749439387322,8.0175,0.4375,0.35,-1.9484132792734317,-0.2646167995207849,6.807658662443852,0.1144441343908689,-2.3025850929940455,-2.380546634463758,3.332204510175204,-0.6981597223834896,0.6841969968927984,-1.261713152162515,10.619404849664727,3.4417929345464384,2.030590141260503,-0.9897182004289724,24.825,5.750121789341822,5.0375000000000005,-Inf,0.9090909090909092
PD,2018-05-01,2018,2,5,1,121,2018 W18,2018 May,78.72898551,0.18624338624338624,0.03910378439966,4,1.9681088596282936,1.627022299956275,0.8884431091731616,0,68.175,0.27,4.22076923076923,-0.44109366035632885,0.8086717106532695,3.332204510175204,-1.261713152162515,-3.795796736460014,2.348991465808201,0.8783530113337558,1.5108755700772665,0.8266785731844679,0.6325225587435106,-1.6224481491701153,0.8783530113337558,-1.261713152162515,-1.9459101490553137,8.219999999999999,0.6375,0.3125,-1.4696759700589417,-1.572623939311384,6.914979124071457,-1.647659125254298,-2.995732273553991,-1.1316521427463098,1.3862943611198906,-2.624168717121508,0.6841969968927984,-1.261713152162515,10.240846335796798,3.896931553738917,3.1333237192473815,-4.395036871409896,23.25,6.468563219711328,3.9375,-Inf,0.11764705882352942
PD,2018-06-01,2018,2,6,1,152,2018 W22,2018 Jun,78.72898551,0.5203252032520326,0.7677291334814433,12,5.616228208937962,3.575360027349258,0.7265086512438872,0.195945946,49.975,0.17375000000000002,3.846215909090909,-0.3780802803054247,0.6931471805599452,3.332204510175204,-1.261713152162515,-3.9765615265657175,0.9986582891016771,0.0974184415513254,-1.261713152162515,-1.9459101490553137,0,-4.531574902899688,-1.261713152162515,-1.261713152162515,-1.9459101490553137,8.215,0.325,0.675,-3.3524072174927233,-1.0427046567298135,7.046647277848756,-2.2537949288246137,-2.331427290063026,-2.494956985641502,3.332204510175204,-2.436116485618568,0.6841969968927984,-1.261713152162515,10.436663174153114,4.07942421156845,3.269861750737173,-4.531574902899688,30.4,12.391634942562913,3.28,-Inf,1
PD,2018-08-01,2018,3,8,1,213,2018 W31,2018 Aug,78.72898551,0.5482541747993928,3.260610420908211,14,9.870885541320217,8.218951902368989,0.7268913296840499,0,28.65,0.2175,2.8889423076923073,-0.7153057388596004,0.46209812037329684,3.332204510175204,-1.261713152162515,-3.4265151896464454,0.4054651081081644,0.5703719210515892,-1.261713152162515,-1.9459101490553137,0,-3.746699025002763,-1.261713152162515,-1.261713152162515,-1.9459101490553137,8.19,0.45,0.4,-1.6094379124341005,-0.12216763397420752,7.005335607321001,-2.8559703311788325,-2.1287037022602946,-1.6607312068216509,3.332204510175204,-2.772588722239781,0.6841969968927984,-1.261713152162515,10.754263139600702,3.375209452371332,2.4849858728402476,-3.746699025002763,25.775,10.929519604675884,3.8425,-Inf,1
PD,2018-09-01,2018,3,9,1,244,2018 W35,2018 Sep,78.72898551,0.6070921985815603,1.096609128830804,12,8.26507939223084,6.5166777201264,1.468663242522311,0.027027027,85.97500000000001,0.3025,2.8917272727272727,-0.6897591053289003,0.5269827791591338,3.332204510175204,-1.261713152162515,-0.5753641449035618,2.113238921263126,1.15724394730083,-1.261713152162515,-1.9459101490553137,0,-3.030823593365261,-1.261713152162515,-1.261713152162515,-1.9459101490553137,8.745,0.3,0.45,-0.7765287894989963,-0.44238846221276207,6.7875630936537314,-2.900422093749666,-2.0794415416798357,-3.158251203051766,3.332204510175204,-3.158251203051766,0.6841969968927984,-1.261713152162515,10.956272992230488,1.8912263497012831,1.769110441202746,-3.030823593365261,31.1,18.582706534988098,2.35,-Inf,1
PD,2019-03-01,2019,1,3,1,60,2019 W09,2019 Mar,78.72898551,0.10090090090090087,0.08124409591445989,7,4.173978702955924,2.9887005649717517,1.013556536294728,0.5,68.725,0.515,2.876138297872341,0,0,2.70805020110221,2.2646473724536467,-2.840191305167986,0.9564725215069868,2.3148371169775013,5.989631831209699,3.7548374219057337,3.5377729166679064,4.0267711373893755,2.451858914541793,2.2646473724536467,0.02985296314968134,8.242467532467533,0.175,0.425,-1.968807495067021,0.126632650933366,6.686796838573264,-0.2107210313156525,-2.0794415416798357,-3.158251203051766,0.6931471805599453,-2.668446825995001,2.2347944093039653,-1.261713152162515,10.80086210787856,2.9915326926454417,1.9628606938203237,0.3017866786333231,20.65,10.034989842899071,4.625,-Inf,0.8292682926829269
PD,2019-10-01,2019,4,10,1,274,2019 W40,2019 Oct,78.72898551,0.25031111111111104,1.2317216298101346,14,9.822919120197357,6.755961381877399,0.7989073501352247,0.055,95.325,0.5125,2.887384615384615,-1.6094379124341005,0.22991970177630003,3.332204510175204,-1.261713152162515,-2.6542296487742965,0.7299611536826617,-0.16310086349440517,0.817728389517321,-1.4170660197866445,0.4700036292457356,-0.949080554697146,0.3477247602715854,-1.261713152162515,-3.49650756146648,7.815,0.5625,0.2875,-2.0447058239805567,-0.4155154439616658,7.1210504942415325,-1.742969305058623,-2.772588722239781,-1.491654876777717,2.4849066497880004,-2.3624595674366753,2.2347944093039653,-1.261713152162515,11.677155613584535,3.9380327700534257,1.766808944214467,-3.028522096376982,26.175,5.435629353961945,4.6875,-Inf,0.2
PD,2020-01-01,2020,1,1,1,1,2020 W01,2020 Jan,78.72898551,0.20250548882861935,0.5879768354606297,11,7.061365756811359,5.505558806319485,1.1031570104289508,0.027027027027027,79.15,0.58,3.07275,-0.9656627474604604,0.34487955266445014,3.332204510175204,-1.261713152162515,-2.3025850929940455,1.9671123567059163,0.8280743286943574,-1.261713152162515,0,0,-0.7523151574340737,-1.261713152162515,-1.261713152162515,0,7.76,0.575,0.425,-2.5948442911889402,-0.7339691750802004,6.913240209212707,0.3074846997479607,-2.5025769954635715,-1.502828177375842,3.332204510175204,-2.267555844074651,-1.261713152162515,-1.261713152162515,9.941782971172172,3.545428238963763,2.184240263944797,-2.530015617505712,20.125,2.8917501212617993,6.4525,-Inf,1
PD,2020-06-01,2020,2,6,1,153,2020 W23,2020 Jun,78.72898551,0.2255377987254551,0.7970142079129865,12,7.8675742204520205,5.946547373250745,1.3571458580271014,0,74.125,0.5505,6.733937500000001,-0.8778752249640549,0.6897591053289003,3.332204510175204,-1.261713152162515,-2.3050755345818934,2.89591193827178,0.9632345821746431,-1.261713152162515,0,0,-4.908092673927578,-1.261713152162515,-1.261713152162515,0,7.6725,0.8,0,-1.6491512054738773,-0.7339691750802004,6.447305862541213,-1.4696759700589417,-2.5902671654458267,-2.5257286443082556,3.332204510175204,-2.11456581146153,-1.261713152162515,-1.261713152162515,11.725590527190867,4.822108083285514,3.646379521765062,-4.908092673927578,24.9,9.07796339161582,6.502975,-Inf,1
PD,2020-09-01,2020,3,9,1,245,2020 W36,2020 Sep,78.72898551,0.7889760961762586,3.327865724909887,12,7.417919688611923,5.8581437189120535,0.7329445156716149,0,83.28904494382023,0.28727528089887644,23.6725,0.24608109377269516,1.8355097066272235,3.332204510175204,-1.261713152162515,-2.3025850929940455,3.6608884936628447,5.483481869875101,-1.261713152162515,0,0,-2.9873640238834747,-1.261713152162515,-1.261713152162515,0,8.101320224719103,0.2,0.25,1.9213246735826988,-0.10536051565782628,6.895353736088195,-2.02117263355586,-2.995732273553991,-2.277892480403674,3.332204510175204,-2.6673282115822885,-1.261713152162515,-1.261713152162515,10.58091257707008,2.0054992192669765,1.7256508717209595,-2.9873640238834747,26.209550561797755,9.285033805174418,3.664835336538462,-Inf,1
MR,2017-04-01,2017,2,4,1,91,2017 W13,2017 Apr,72.85028986,0.09839294572361307,1.0994559266717279,6,4.698075632586365,3.7116526085598247,0.349430196589007,0.5855855853333334,62.45,0.4975,8.755747663551404,0,0.6931471805599453,3.3322045101752034,4.984393613319048,-3.218875825,6.533970507476944,5.294710027291385,8.406052066852544,3.4313956288113534,2.788923950197564,1.7382206375148388,5.61712811665498,4.984393613319048,0.00973717527785824,7.215,0.247916666625,0.477916666625,-1.7719568419318752,-1.6315271050976548,7.1631723908466425,-1.3505508878464476,-1.5351811420210315,-2.641326909142857,0,-1.155182640156504,4.9746564380411895,4.031591672561977,11.173389665520835,7.863447887944241,6.667831429337705,-1.6834378160186565,23.6,16.386145884366353,7.716666666666667,33429.42072962903,0.5311374163664437
MR,2017-10-01,2017,4,10,1,274,2017 W39,2017 Oct,72.85028986,0.2783882783882784,0.02011987631505029,2,1.1536147967103554,1.0668396786394634,0.1832092087455432,0.62162162175,65.225,0.5125,4.475,1.0986122886681098,1.0986122886681098,3.3322045101752042,6.6318589213423875,-2.539954351572238,4.196777229998456,8.28277532917079,11.472042234200073,6.497385796158882,4.244961669468048,4.7620683166244815,7.227080564732025,6.6318589213423875,1.6572024833011978,7.5425,0.85,0,-1.9310215365615624,-1.0010319603292457,7.363596594415368,-0.08338160893905101,-2.1532447417308918,-4.382026634673881,0,-2.900422093749666,4.9746564380411895,4.031591672561977,11.363148429333934,8.23473163713147,6.709973917575591,-0.07811499623320366,27.65,20.211174905301178,9.1,58165.28534075806,0.5514403292181069
MR,2017-11-01,2017,4,11,1,305,2017 W44,2017 Nov,72.85028986,0.983927323549965,0.2057464101779036,8,2.6282763333710446,2.1432141964508875,0.46976187090402927,0.50675675675,86.975,0.3875,4.195,0.6931471805599453,1.0986122886681098,2.528246764562689,5.996698998432792,-4.943093474876619,4.189494845843866,7.017222850129465,9.998897384193224,5.024240946152034,3.585064533817891,3.259104227867902,6.413832850375333,5.996698998432792,1.022042560391602,7.645,0.6499999999999999,0.2,-2.855970331178832,-0.9942522733438668,6.933103773995575,0.04879016416943205,-2.0794415416798357,-1.281934345795648,0,-2.995732273553991,4.9746564380411895,4.031591672561977,10.224003281670171,8.106581027238104,6.739793156325322,-0.7430941578925304,17.825,2.6342737300996433,5.9625,40534.10012569355,0.6589327146171694
