site_code,qtr,collection_period,family,is_baseline,AFDM,AFDM_b_all,AFDM_sd20,AFDM_b_qtr,AFDM_b_qtr_fill,AFDM_RR_b_qtr,AFDM_RR_b_all,AFDM_LRR_b_qtr,AFDM_LRR_b_all
GC,4,2017-12-01,Poeciliidae,test,0.02019689544516264,0.0044095866674077715,0.0042560934702895944,0.0065948874015914205,0.0065948874015914205,0.8196505173193768,1.0956114940800687,-0.1988772279631903,0.09131264947996626
MR,1,2018-02-01,Centrarchidae,test,0.08921868053449243,0.1655332182788078,0.2014113439146797,0.031220715776517846,0.031220715776517846,1.4070101322940687,-0.4347583807362395,0.34146697945249777,-0.83296484879441
MR,1,2018-02-01,Cichlidae,test,0.00351469191126516,0.020335051153219166,0.020945461487374438,0.00360578128610978,0.00360578128610978,-0.006694902183795485,-0.5544859363182257,-5.006408910282479,-0.5897138353299021
MR,1,2018-02-01,Cyprinodontidae,test,0.05204351400994244,0,NA,NA,0,5.204351400994244,5.204351400994244,1.649495083542375,1.649495083542375
MR,1,2018-02-01,Fundulidae,test,0.0368235878123568,0.0055813432771787,NA,NA,0.0055813432771787,2.0051059770268473,2.0051059770268473,0.6956969157341761,0.6956969157341761
MR,1,2018-02-01,Ictaluridae,test,1.2616347733092323e-4,0.38419638405876483,0.6624200608435792,8.40325997774253e-4,8.40325997774253e-4,-0.06588017007882994,-0.974311881369715,-2.7199177920301594,-0.02602381984975323
MR,1,2018-02-01,Mugilidae,test,0.5215005339140489,0.34539291210277245,0.034147469844099415,0.32124700461564665,0.32124700461564665,0.6045444230680997,0.4955293586731682,-0.5032801243352066,-0.7021286763655897
MR,1,2018-02-01,Poeciliidae,test,0.08096541017763811,0.009852975132225565,0.007669495334415102,0.00497222428196532,0.00497222428196532,5.075610975665774,3.581953564732072,1.6244469069753902,1.2759083400514424
MR,1,2018-03-01,Anguillidae,test,0.03589280952692241,0,NA,NA,0,3.589280952692241,3.589280952692241,1.2779518907099396,1.2779518907099396
MR,1,2018-03-01,Cichlidae,test,0.00328449068114161,0.020335051153219166,0.020945461487374438,0.00360578128610978,0.00360578128610978,-0.023614270890579263,-0.5620745581062963,-3.745904050953834,-0.5761207722181914
MR,1,2018-03-01,Clupeidae,test,4.8506250047746153e-4,0.00203676644387849,NA,0.00203676644387849,0.00203676644387849,-0.12891368712983337,-0.12891368712983337,-2.0486121905792216,-2.0486121905792216
MR,1,2018-03-01,Cyprinodontidae,test,0.00241988605586053,0,NA,NA,0,0.241988605586053,0.241988605586053,-1.4188646382891066,-1.4188646382891066
MR,1,2018-03-01,Engraulidae,test,4.203460812333471e-4,0,NA,NA,0,0.042034608123334705,0.042034608123334705,-3.1692619970662688,-3.1692619970662688
MR,1,2018-03-01,Fundulidae,test,7.547110051622734e-4,0.0055813432771787,NA,NA,0.0055813432771787,-0.3097699720848702,-0.3097699720848702,-1.1719252824728301,-1.1719252824728301
MR,1,2018-03-01,Mugilidae,test,0.0148527047298016,0.34539291210277245,0.034147469844099415,0.32124700461564665,0.32124700461564665,-0.9249722884026114,-0.930069779437203,-0.07799150040213958,-0.07249566399666262
MR,1,2018-03-01,Poeciliidae,test,0.00742417120052108,0.009852975132225565,0.007669495334415102,0.00497222428196532,0.00497222428196532,0.1637663764835018,-0.12233954435181982,-1.8093144004077952,-2.1009549496162117
MR,2,2018-04-01,Centrarchidae,test,0.08891840290040476,0.1655332182788078,0.2014113439146797,0.12705766588634002,0.12705766588634002,-0.2782716511279537,-0.4364690406160734,-1.279157480073056,-0.8290378326415356
MR,2,2018-04-01,Cyprinodontidae,test,7.289659393018557e-4,0,NA,NA,0,0.07289659393018558,0.07289659393018558,-2.6187133635530793,-2.6187133635530793
MR,2,2018-04-01,Mugilidae,test,0.6348437771083146,0.34539291210277245,0.034147469844099415,0.3695388195898983,0.3695388195898983,0.699019293481192,0.8144531169542256,-0.3580769355824729,-0.20523841311945096
MR,2,2018-04-01,Poeciliidae,test,0.006131394095665359,0.009852975132225565,0.007669495334415102,0.004639443549583397,0.004639443549583397,0.10191306391043937,-0.18745709455502693,-2.2836351437280102,-1.6742052887968875
MR,2,2018-06-01,Centrarchidae,test,0.04457754624884364,0.1655332182788078,0.2014113439146797,0.12705766588634002,0.12705766588634002,-0.6017913635410658,-0.6890756816059994,-0.5078444659342579,-0.3724041713214994
MR,2,2018-06-01,Cichlidae,test,2.627903268127132e-4,0.020335051153219166,0.020945461487374438,0.04451800075554175,0.04451800075554175,-0.811754096177683,-0.6616854121993585,-0.20855782190451197,-0.412965044150378
MR,2,2018-06-01,Cyprinodontidae,test,0.00136252830660723,0,NA,NA,0,0.136252830660723,0.136252830660723,-1.9932430701630461,-1.9932430701630461
MR,2,2018-06-01,Poeciliidae,test,0.001238976214983165,0.009852975132225565,0.007669495334415102,0.004639443549583397,0.004639443549583397,-0.2322811876751286,-0.433889573722382,-1.4598066253730173,-0.8349652156843719
MR,3,2018-08-01,Engraulidae,test,6.434588851484293e-4,0,NA,NA,0,0.06434588851484294,0.06434588851484294,-2.7434822395244503,-2.7434822395244503
MR,3,2018-08-01,Ictaluridae,test,0.00752018474836892,0.38419638405876483,0.6624200608435792,NA,0.38419638405876483,-0.9555546791982823,-0.9555546791982823,-0.04546329119525455,-0.04546329119525455
MR,3,2018-08-01,Poeciliidae,test,0.0022935521539836157,0.009852975132225565,0.007669495334415102,0.017068677877411176,0.017068677877411176,-0.5458384702179122,-0.3807702839445667,-0.6054321890988724,-0.9655590149697393
MR,4,2017-10-01,Engraulidae,test,0.0195996946255761,0,NA,NA,0,1.9599694625576098,1.9599694625576098,0.6729288927933013,0.6729288927933013
MR,4,2017-10-01,Poeciliidae,test,5.201816894741902e-4,0.009852975132225565,0.007669495334415102,0.01761230567020261,0.01761230567020261,-0.6190038667858555,-0.4700954582672238,-0.47964375949014515,-0.7548195022043722
MR,4,2017-11-01,Centrarchidae,test,0.03011888900107713,0.1655332182788078,0.2014113439146797,0.3046660304747948,0.3046660304747948,-0.8725032729445172,-0.7714456021802416,-0.13638887368678293,-0.2594891188284626
MR,4,2017-11-01,Cichlidae,test,0.01107289215056701,0.020335051153219166,0.020945461487374438,0.0311628476294833,0.0311628476294833,-0.48806039027597925,-0.3053286099921164,-0.7173161302199282,-1.1863666725539037
MR,4,2017-11-01,Leuciscidae,test,4.363197290566282e-4,0,NA,NA,0,0.043631972905662814,0.043631972905662814,-3.131965073853088,-3.131965073853088
MR,4,2017-11-01,Mugilidae,test,0.06864798398138043,0.34539291210277245,0.034147469844099415,NA,0.34539291210277245,-0.7787013153525216,-0.7787013153525216,-0.25012772723596216,-0.25012772723596216
MR,4,2017-11-01,Poeciliidae,test,0.09547032531582239,0.009852975132225565,0.007669495334415102,0.01761230567020261,0.01761230567020261,2.8196855625004558,4.312570262812741,1.0366253760737256,1.4615340750508945
MR,4,2017-12-01,Anguillidae,test,0.03001654772863466,0,NA,NA,0,3.001654772863466,3.001654772863466,1.0991637275522257,1.0991637275522257
MR,4,2017-12-01,Atherinopsidae,test,3.332602574268455e-4,0.00103136180772979,NA,NA,0.00103136180772979,-0.06328335181734113,-0.06328335181734113,-2.7601329888891315,-2.7601329888891315
MR,4,2017-12-01,Centrarchidae,test,0.02598676719188614,0.1655332182788078,0.2014113439146797,0.3046660304747948,0.3046660304747948,-0.8856350425319623,-0.794986000115792,-0.12145032911585221,-0.22943077440010431
MR,4,2017-12-01,Cichlidae,test,0.02216993796235021,0.020335051153219166,0.020945461487374438,0.0311628476294833,0.0311628476294833,-0.21847151460658001,0.06048734844267191,-1.521099640878402,-2.8053210524633276
MR,4,2017-12-01,Cyprinodontidae,test,0.01817329709785858,0,NA,NA,0,1.817329709785858,1.817329709785858,0.5973682312825992,0.5973682312825992
MR,4,2017-12-01,Engraulidae,test,1.7933156288301688e-4,0,NA,NA,0,0.017933156288301687,0.017933156288301687,-4.021103972930774,-4.021103972930774
MR,4,2017-12-01,Fundulidae,test,0.029463485198726096,0.0055813432771787,NA,0.0055813432771787,0.0055813432771787,1.5327396038136523,1.5327396038136523,0.42705672493575075,0.42705672493575075
MR,4,2017-12-01,Mugilidae,test,8.015967544392513e-4,0.34539291210277245,0.034147469844099415,NA,0.34539291210277245,-0.969606606134802,-0.969606606134802,-0.03086485043245685,-0.03086485043245685
MR,4,2017-12-01,Poeciliidae,test,0.02250595079876288,0.009852975132225565,0.007669495334415102,0.01761230567020261,0.01761230567020261,0.17722696492677065,0.6373339805377012,-1.7303240801152102,-0.45046145855139086
PD,1,2018-02-01,Centrarchidae,test,0.2594185877957817,0.8423904729987333,0.8975800572328914,0.18513476898123185,0.18513476898123185,0.380679564192348,-0.6839258575380838,-0.965797296592278,-0.3799057626469521
PD,1,2018-02-01,Fundulidae,test,0.00915249602253574,0.007983352774910695,0.005764890752658253,0.0059113673786237945,0.0059113673786237945,0.20369893842475512,0.0650125292129154,-1.5911121672270945,-2.733175270539992
PD,1,2018-02-01,Ictaluridae,test,0.01046082900175683,0.00927444398302949,NA,NA,0.00927444398302949,0.0615522304960866,0.0615522304960866,-2.787869188241644,-2.787869188241644
PD,1,2018-02-01,Poeciliidae,test,0.003106217930484135,0.005271337135615207,0.003085930995664696,0.002843466490035655,0.002843466490035655,0.020457984661098348,-0.14177666211570084,-3.889382024722832,-1.953502261534467
PD,1,2018-03-01,Centrarchidae,test,0.6089431790012886,0.8423904729987333,0.8975800572328914,0.18513476898123185,0.18513476898123185,2.1718754286214303,-0.2738736546129741,0.7755910471218749,-1.295088393491264
PD,1,2018-03-01,Cichlidae,test,0.01888261269332962,0.227585459745445,0.31055419567417264,0.03792669783002866,0.03792669783002866,-0.3973585913270848,-0.8784327427937924,-0.9229161532691406,-0.12961593342774108
PD,1,2018-03-01,Fundulidae,test,0.0049487845992187,0.007983352774910695,0.005764890752658253,0.0059113673786237945,0.0059113673786237945,-0.06049654668261138,-0.16874318230166982,-2.8051689952007033,-1.7793773512209372
PD,1,2018-03-01,Ictaluridae,test,0.01593687176262782,0.00927444398302949,NA,NA,0.00927444398302949,0.34566121780033593,0.34566121780033593,-1.0622961228998247,-1.0622961228998247
PD,1,2018-03-01,Poeciliidae,test,8.78970479680329e-4,0.005271337135615207,0.003085930995664696,0.002843466490035655,0.002843466490035655,-0.15295683699408105,-0.287621615378471,-1.8775995085403347,-1.2461094981761713
PD,2,2018-04-01,Centrarchidae,test,0.06989811434992245,0.8423904729987333,0.8975800572328914,0.4075007612443106,0.4075007612443106,-0.8086276199550014,-0.9062658290057622,-0.21241676461086795,-0.0984226064766729
PD,2,2018-04-01,Fundulidae,test,0.02072360898936462,0.007983352774910695,0.005764890752658253,0.004492909420543955,0.004492909420543955,1.119906231237005,0.7084472163738217,0.1132449596922947,-0.34467972315765466
PD,2,2018-04-01,Ictaluridae,test,0.08208111515523714,0.00927444398302949,NA,NA,0.00927444398302949,3.7773681687685268,3.7773681687685268,1.3290275154872142,1.3290275154872142
PD,2,2018-04-01,Lepisosteidae,test,0.7797424468329751,0.10746167805714042,0.13701419838987547,NA,0.10746167805714042,5.7234051130173444,5.7234051130173444,1.7445639277498184,1.7445639277498184
PD,2,2018-04-01,Poeciliidae,test,0.0026190794137419,0.005271337135615207,0.003085930995664696,0.00610158836958514,0.00610158836958514,-0.2162835663108538,-0.17367553989020493,-1.5311649252809318,-1.7505664337844173
PD,2,2018-05-01,Centrarchidae,test,0.00729635952596135,0.8423904729987333,0.8975800572328914,0.4075007612443106,0.4075007612443106,-0.9585716694877114,-0.9797084082074354,-0.04231094674329245,-0.020500294237589037
PD,2,2018-05-01,Cichlidae,test,0.0093245252205733,0.227585459745445,0.31055419567417264,0.01886155018863945,0.01886155018863945,-0.3304404962911568,-0.9186628456081526,-1.1073286773789108,-0.08483609487786664
PD,2,2018-05-01,Fundulidae,test,0.01405195697584054,0.007983352774910695,0.005764890752658253,0.004492909420543955,0.004492909420543955,0.6595671909565973,0.3374567733218468,-0.4161714303515811,-1.0863178559187538
PD,2,2018-05-01,Poeciliidae,test,0.00843094267728481,0.005271337135615207,0.003085930995664696,0.00610158836958514,0.00610158836958514,0.14466611953014957,0.20689776629322765,-1.9333268156066512,-1.5755304903583829
PD,2,2018-06-01,Centrarchidae,test,0.6427988411780505,0.8423904729987333,0.8975800572328914,0.4075007612443106,0.4075007612443106,0.5635871877992806,-0.23415516496625527,-0.5734332320064943,-1.4517712852304818
PD,2,2018-06-01,Cichlidae,test,0.07841879185063044,0.227585459745445,0.31055419567417264,0.01886155018863945,0.01886155018863945,2.0635496455569475,-0.6278442630901548,0.7244276288292288,-0.46546313197816763
PD,2,2018-06-01,Fundulidae,test,0.00809035619385226,0.007983352774910695,0.005764890752658253,0.004492909420543955,0.004492909420543955,0.24822115897646202,0.0059501373454036825,-1.393435160141465,-5.12434097642989
PD,2,2018-06-01,Ictaluridae,test,0.01952265548014898,0.00927444398302949,NA,NA,0.00927444398302949,0.5316994620515487,0.5316994620515487,-0.6316768702241922,-0.6316768702241922
PD,2,2018-06-01,Poeciliidae,test,0.01889848877876106,0.005271337135615207,0.003085930995664696,0.00610158836958514,0.00610158836958514,0.7947601264822071,0.8923351977715921,-0.2297149375521017,-0.11391343473544785
PD,3,2018-08-01,Centrarchidae,test,0.8235636496655339,0.8423904729987333,0.8975800572328914,1.673633976030064,1.673633976030064,-0.5049020977641228,-0.022087087936314115,-0.6833907343148015,-3.8127620974780156
PD,3,2018-08-01,Cichlidae,test,0.20820753127340977,0.227585459745445,0.31055419567417264,0.5116068625527029,0.5116068625527029,-0.5816628443009372,-0.081561929306605,-0.5418643044377113,-2.5063926784967454
PD,3,2018-08-01,Cyprinidae,test,1.3541615085189953,0.20881184885293713,0.16123293245850595,NA,0.20881184885293713,5.234404195523455,5.234404195523455,1.6552530261020817,1.6552530261020817
PD,3,2018-08-01,Fundulidae,test,0.01929280735176142,0.007983352774910695,0.005764890752658253,0.014253085253696306,0.014253085253696306,0.20779715427327056,0.6288846534017285,-1.5711928949571212,-0.4638074200173838
PD,3,2018-08-01,Ictaluridae,test,0.17638333511678736,0.00927444398302949,NA,0.00927444398302949,0.00927444398302949,8.66997207706182,8.66997207706182,2.1598655701484892,2.1598655701484892
PD,3,2018-08-01,Lepisosteidae,test,0.6589004653327005,0.10746167805714042,0.13701419838987547,NA,0.10746167805714042,4.69462718732238,4.69462718732238,1.5464187031862657,1.5464187031862657
PD,3,2018-08-01,Poeciliidae,test,0.02010112364902313,0.005271337135615207,0.003085930995664696,0.00810628104236744,0.00810628104236744,0.6624685974214469,0.9710863156064102,-0.41178212236375156,-0.029339921123161677
PD,4,2017-10-01,Centrarchidae,test,0.3327265432743585,0.8423904729987333,0.8975800572328914,0.9293045867254971,0.9293045867254971,-0.6351273611160198,-0.5979230714901858,-0.45392973151401006,-0.5142931762997253
PD,4,2017-10-01,Cichlidae,test,0.00735293819900242,0.227585459745445,0.31055419567417264,0.05792532560315097,0.05792532560315097,-0.7445291863540594,-0.9269612786169877,-0.29500322500181614,-0.07584348492841055
PD,4,2017-10-01,Fundulidae,test,4.29246727987316e-4,0.007983352774910695,0.005764890752658253,0.003078301964280019,0.003078301964280019,-0.20255345407438277,-0.42006104987621773,-1.5967514565319958,-0.8673552214198686
PD,4,2017-10-01,Ictaluridae,test,0.03889281062923969,0.00927444398302949,NA,NA,0.00927444398302949,1.5366651651424128,1.5366651651424128,0.4296145912092192,0.4296145912092192
PD,4,2017-10-01,Poeciliidae,test,9.569488740262222e-4,0.005271337135615207,0.003085930995664696,0.003626939379299907,0.003626939379299907,-0.1959347165901062,-0.2825154224070622,-1.6299737538565318,-1.264022137294392
PD,4,2017-11-01,Centrarchidae,test,0.2371517124619704,0.8423904729987333,0.8975800572328914,0.9293045867254971,0.9293045867254971,-0.7368779882960391,-0.7100487155933549,-0.3053329523351431,-0.34242169778880777
PD,4,2017-11-01,Cichlidae,test,0.00407272645799446,0.227585459745445,0.31055419567417264,0.05792532560315097,0.05792532560315097,-0.7928206256939659,-0.9407677284920032,-0.23215828004094402,-0.061059004624234296
PD,4,2017-11-01,Fundulidae,test,0.00240453497766464,0.007983352774910695,0.005764890752658253,0.003078301964280019,0.003078301964280019,-0.05151792552699871,-0.3102212288817072,-2.9658254633888173,-1.1704695944701007
PD,4,2017-11-01,Lepisosteidae,test,0.5493164789174477,0.10746167805714042,0.13701419838987547,0.01057800925682053,0.01057800925682053,26.180300676172727,3.761693244713928,3.2650072453727437,1.32486918707415
PD,4,2017-11-01,Poeciliidae,test,8.605108836615109e-4,0.005271337135615207,0.003085930995664696,0.003626939379299907,0.003626939379299907,-0.20301172689156877,-0.2888303894271931,-1.5944915336700904,-1.2419156509509384
PD,4,2017-12-01,Centrarchidae,test,0.7933586831032432,0.8423904729987333,0.8975800572328914,0.9293045867254971,0.9293045867254971,-0.14473037345231532,-0.05752268643148353,-1.9328827609979766,-2.855575862357393
PD,4,2017-12-01,Cichlidae,test,0.01525395010049324,0.227585459745445,0.31055419567417264,0.05792532560315097,0.05792532560315097,-0.6282100987187357,-0.8937058264106273,-0.4648806163641161,-0.11237861119047723
PD,4,2017-12-01,Fundulidae,test,0.01652636878321292,0.007983352774910695,0.005764890752658253,0.003078301964280019,0.003078301964280019,1.0282731547002661,0.4750513497250042,0.027880846426052534,-0.7443323761061668
PD,4,2017-12-01,Poeciliidae,test,0.004596026059643647,0.005271337135615207,0.003085930995664696,0.003626939379299907,0.003626939379299907,0.0711155053508081,-0.04422082165920008,-2.64344988787807,-3.11855952255857
PL,1,2018-02-01,Centrarchidae,test,3.663647618393037,0.842205319193887,0.7066180281996137,0.4085754271018619,0.4085754271018619,7.776548694768556,3.310754152377261,2.051112627267552,1.1971760040346042
PL,1,2018-02-01,Ictaluridae,test,0.2141549343758074,0.1946289705818764,0.3444765426503641,0.07909411333630742,0.07909411333630742,1.5159342854637325,0.09542130685800551,0.4160319389612201,-2.349453383137979
PL,1,2018-02-01,Leuciscidae,test,0.13772646483915357,0.018966143810120316,0.015191886934463841,0.01638155856028308,0.01638155856028308,4.599610974521909,4.099970013528009,1.5259717291626345,1.41097965990986
PL,1,2018-02-01,Poeciliidae,test,0.12128269841212523,0.18867769091225575,0.26788942371528374,0.0477214013581324,0.0477214013581324,1.27441980484122,-0.33921771584256494,0.24249102001493594,-1.0811131481187912
PL,1,2018-03-01,Achiridae,test,0.00109045681560353,0.006375516803593965,0.0017423334153060922,NA,0.006375516803593965,-0.32274156909847956,-0.32274156909847956,-1.1309033716771937,-1.1309033716771937
PL,1,2018-03-01,Centrarchidae,test,0.03123743935044386,0.842205319193887,0.7066180281996137,0.4085754271018619,0.4085754271018619,-0.9014814614513704,-0.9516109106318992,-0.1037158006640525,-0.04959903505380588
PL,1,2018-03-01,Ictaluridae,test,0.00947439778462138,0.1946289705818764,0.3444765426503641,0.07909411333630742,0.07909411333630742,-0.7814176823208228,-0.904830690741176,-0.24664546759131922,-0.10000743483819052
PL,1,2018-03-01,Leuciscidae,test,0.08048987413424774,0.018966143810120316,0.015191886934463841,0.01638155856028308,0.01638155856028308,2.430042767468578,2.123987601781912,0.8879088569788905,0.7532952661601662
PL,1,2018-03-01,Mugilidae,test,5.933272155678213e-4,0.1577597344708263,0.07976251984128425,NA,0.1577597344708263,-0.9368541727311208,-0.9368541727311208,-0.06522764094623147,-0.06522764094623147
PL,1,2018-03-01,Poeciliidae,test,0.013569268951526643,0.18867769091225575,0.26788942371528374,0.0477214013581324,0.0477214013581324,-0.5916719206920995,-0.8813693231318266,-0.5248029857371729,-0.12627853188629434
PL,2,2018-04-01,Centrarchidae,test,1.8490910431175074,0.842205319193887,0.7066180281996137,2.0269618831238505,2.0269618831238505,-0.08732163398834121,1.181506030584329,-2.4381570348284143,0.16678992180812507
PL,2,2018-04-01,Fundulidae,test,0.00329685311598656,0,NA,NA,0,0.329685311598656,0.329685311598656,-1.1096166807047059,-1.1096166807047059
PL,2,2018-04-01,Ictaluridae,test,0.22427239128531465,0.1946289705818764,0.3444765426503641,0.12050301336180923,0.12050301336180923,0.7951492862146644,0.1448642419455328,-0.2292254005544322,-1.9319582375736108
PL,2,2018-04-01,Leuciscidae,test,0.5173597282219073,0.018966143810120316,0.015191886934463841,0.03440548151591566,0.03440548151591566,10.876005173660664,17.20607298226753,2.3865590024652805,2.845262401865595
PL,2,2018-04-01,Mugilidae,test,0.33253680116324014,0.1577597344708263,0.07976251984128425,NA,0.1577597344708263,1.0418296574188237,1.0418296574188237,0.0409784534019967,0.0409784534019967
PL,2,2018-04-01,Poeciliidae,test,0.08206853815206844,0.18867769091225575,0.26788942371528374,0.059234386745867666,0.059234386745867666,0.3298093978937952,-0.5365934759492967,-1.1092403735264451,-0.6225144991910675
PL,2,2018-05-01,Centrarchidae,test,0.27359972856348774,0.842205319193887,0.7066180281996137,2.0269618831238505,2.0269618831238505,-0.8607731784707902,-0.6672166646040785,-0.14992424889975925,-0.4046404513249402
PL,2,2018-05-01,Ictaluridae,test,0.05210632150120099,0.1946289705818764,0.3444765426503641,0.12050301336180923,0.12050301336180923,-0.5241004793581574,-0.6964930169731224,-0.6460718585433388,-0.36169751169462894
PL,2,2018-05-01,Leuciscidae,test,0.0283344241273592,0.018966143810120316,0.015191886934463841,0.03440548151591566,0.03440548151591566,-0.1367186478178486,0.32342172912798123,-1.9898301303798784,-1.1287981444611843
PL,2,2018-05-01,Mugilidae,test,0.08799341689358785,0.1577597344708263,0.07976251984128425,NA,0.1577597344708263,-0.41587045781460114,-0.41587045781460114,-0.8773814666998928,-0.8773814666998928
PL,2,2018-05-01,Poeciliidae,test,0.0322586788546788,0.18867769091225575,0.26788942371528374,0.059234386745867666,0.059234386745867666,-0.3896287547141297,-0.7873003322081996,-0.942560904202847,-0.23914548683295836
PL,2,2018-06-01,Achiridae,test,0.00397265554381027,0.006375516803593965,0.0017423334153060922,NA,0.006375516803593965,-0.14673498788486083,-0.14673498788486083,-1.9191271227137285,-1.9191271227137285
PL,2,2018-06-01,Centrarchidae,test,2.5770908784581072,0.842205319193887,0.7066180281996137,2.0269618831238505,2.0269618831238505,0.2700732889957608,2.03576006883561,-1.3090619160920907,0.7108692473607857
PL,2,2018-06-01,Ictaluridae,test,0.29811918536429394,0.1946289705818764,0.3444765426503641,0.12050301336180923,0.12050301336180923,1.3610120366344185,0.5057456648886816,0.3082285675937912,-0.6817213746196961
PL,2,2018-06-01,Leuciscidae,test,0.05440432464157727,0.018966143810120316,0.015191886934463841,0.03440548151591566,0.03440548151591566,0.4503687932872362,1.2234345401225069,-0.7976884912195299,0.20166210032177637
PL,2,2018-06-01,Mugilidae,test,0.7735288466559204,0.1577597344708263,0.07976251984128425,NA,0.1577597344708263,3.6705417669350053,3.6705417669350053,1.3003392715899147,1.3003392715899147
PL,2,2018-06-01,Poeciliidae,test,0.11792082039245308,0.18867769091225575,0.26788942371528374,0.059234386745867666,0.059234386745867666,0.8476486382698866,-0.3561389816587501,-0.165289070716329,-1.0324342263977087
PL,3,2018-08-01,Centrarchidae,test,0.04316572997999638,0.842205319193887,0.7066180281996137,1.4166871281793676,1.4166871281793676,-0.962734835879649,-0.9376139425763188,-0.03797725725027228,-0.06441698977473304
PL,3,2018-08-01,Ictaluridae,test,0.018758447214871583,0.1946289705818764,0.3444765426503641,0.03218542135326692,0.03218542135326692,-0.3182846990185515,-0.8594605293028891,-1.1448090167934508,-0.15145037807248768
PL,3,2018-08-01,Leuciscidae,test,0.00355122642661923,0.018966143810120316,0.015191886934463841,0.01338090750108724,0.01338090750108724,-0.42041486516342097,-0.5321701599132209,-0.8665132810340168,-0.6307919913204852
PL,3,2018-08-01,Poeciliidae,test,0.010297666581442731,0.18867769091225575,0.26788942371528374,0.05722566345697601,0.05722566345697601,-0.6980666974832743,-0.8978362065300677,-0.3594406256512347,-0.10776762538991035
PL,4,2017-10-01,Centrarchidae,test,0.10557172449582934,0.842205319193887,0.7066180281996137,0.544879122950089,0.544879122950089,-0.7917172953248325,-0.8643851171861374,-0.23355090123708436,-0.14573687200556826
PL,4,2017-10-01,Ictaluridae,test,0.16058104835957704,0.1946289705818764,0.3444765426503641,0.3505087108951479,0.3505087108951479,-0.5268323810095406,-0.16638857208479216,-0.640872843633904,-1.7934294303284748
PL,4,2017-10-01,Lepisosteidae,test,0.1473355313834406,1.0534282713198435,0.6506863457525802,0.4142037853601163,0.4142037853601163,-0.6291038957847231,-0.8520487600088268,-0.46345885979343554,-0.16011152373309012
PL,4,2017-10-01,Leuciscidae,test,0.00648039464480079,0.018966143810120316,0.015191886934463841,0.017404500177757718,0.017404500177757718,-0.39862451283907185,-0.43104630175029374,-0.9197353757559625,-0.8415397659934601
PL,4,2017-10-01,Poeciliidae,test,0.0053015615324193,0.18867769091225575,0.26788942371528374,0.3696136611555606,0.3696136611555606,-0.9596917521728784,-0.9229829908825691,-0.041143137567749,-0.08014447272864084
PL,4,2017-11-01,Achiridae,test,0.00363235300485853,0.006375516803593965,0.0017423334153060922,0.006375516803593965,0.006375516803593965,-0.16751616645975947,-0.16751616645975947,-1.786675416196734,-1.786675416196734
PL,4,2017-11-01,Anguillidae,test,0.11227503226994771,0.01805222295059943,NA,NA,0.01805222295059943,3.3588357502104804,3.3588357502104804,1.2115944110155596,1.2115944110155596
PL,4,2017-11-01,Centrarchidae,test,1.5369967621352694,0.842205319193887,0.7066180281996137,0.544879122950089,0.544879122950089,1.7879887675543717,0.8152864424720975,0.5810913946031623,-0.20421576433403368
PL,4,2017-11-01,Haemulidae,test,0.01335542935366966,0,NA,NA,0,1.3355429353669659,1.3355429353669659,0.2893379023337415,0.2893379023337415
PL,4,2017-11-01,Ictaluridae,test,0.5165170383521818,0.1946289705818764,0.3444765426503641,0.3505087108951479,0.3505087108951479,0.4604835401753067,1.5730327277461973,-0.7754781673016836,0.4530054298013386
PL,4,2017-11-01,Leuciscidae,test,0.06222590237271148,0.018966143810120316,0.015191886934463841,0.017404500177757718,0.017404500177757718,1.6355489756872887,1.4934593588352234,0.49197851293913575,0.4010951462751316
PL,4,2017-11-01,Mugilidae,test,0.01062210090629356,0.1577597344708263,0.07976251984128425,0.1577597344708263,0.1577597344708263,-0.877073595929661,-0.877073595929661,-0.13116437230912306,-0.13116437230912306
PL,4,2017-11-01,Poeciliidae,test,0.0740301395955297,0.18867769091225575,0.26788942371528374,0.3696136611555606,0.3696136611555606,-0.778643004206597,-0.577052968505453,-0.25020261259717547,-0.5498212168512443
PL,4,2017-12-01,Centrarchidae,test,0.4120948509081406,0.842205319193887,0.7066180281996137,0.544879122950089,0.544879122950089,-0.2393030599817544,-0.5047028674880767,-1.4300244969295302,-0.6837854040826594
PL,4,2017-12-01,Ictaluridae,test,0.17901453722435662,0.1946289705818764,0.3444765426503641,0.3505087108951479,0.3505087108951479,-0.47570049901143574,-0.07630607393038762,-0.7429668265399618,-2.5730027379572555
PL,4,2017-12-01,Leuciscidae,test,0.03368351247824559,0.018966143810120316,0.015191886934463841,0.017404500177757718,0.017404500177757718,0.5940269734859235,0.5080886418503264,-0.5208305507415287,-0.6770993547942328
PL,4,2017-12-01,Poeciliidae,test,0.01716588718193613,0.18867769091225575,0.26788942371528374,0.3696136611555606,0.3696136611555606,-0.9284380675362368,-0.8632665446371948,-0.07425160204436115,-0.14703177737331136
SF,1,2018-02-01,Cichlidae,test,0.2781781259016196,1.4781868585343978,2.3462958416159805,0.22503086427997632,0.22503086427997632,0.22612886092412343,-0.806356221835325,-1.4866502611211276,-0.2152296715373559
SF,1,2018-02-01,Cyprinodontidae,test,0.00795014725576775,0,NA,NA,0,0.795014725576775,0.795014725576775,-0.2293946417612672,-0.2293946417612672
