site_code,collection_period,z_richness,z_shannon,z_simpson,z_canopy,z_d_oxygen,z_depth_mx,z_doc,z_ln_flood_duration,z_ln_flood_total_days,z_ln_lf_days,z_ln_lf_min,z_ln_nitrate,z_ln_turbidity,z_ln_wk4_iqr,z_ln_wk4_max,z_ln_wk4_max_to_annual_med,z_ln_wk4_max_to_wk4_med,z_ln_wk4_max_to_wk4_med_30mu,z_ln_wk4_med,z_ln_wk4_min,z_ln_wk4_min_to_annual_med,z_ph,z_sand,z_silt,z_sqrt_ammonia,z_sqrt_bluegreen_cyano,z_sqrt_conductivity,z_sqrt_diatoms,z_sqrt_gravel,z_sqrt_green_algae,z_sqrt_lf_drought_duration,z_sqrt_phosphate,z_sqrt_q_med_yr,z_sqrt_q_q25_yr,z_sqrt_rain,z_sqrt_wk4_75q_30mu,z_sqrt_wk4_med_30mu,z_sqrt_wk4_min_to_wk4_med_30mu,z_temperature,z_total_algae,z_width,z_wk4_max_30mu,z_wk4_min_to_wk4_med,z_ln_density,z_ln_biomass,z_sqrt_centroid_dist
TR,2020-11-01,-0.5714285714285712,-0.4191280699071207,-0.38917138957852626,0.11064189180405415,-10.157987012987014,-0.08151785714285714,-0.5008724079731426,-0.4668404854226822,0.16033663121235087,-0.008636537270132472,-0.663378672365165,0.008034583316254729,-1.1074549802404356,-0.9450462124037485,0.01849973432648966,0.45702771896843597,1.0559894584176872,-0.18719814231939624,-1.0374897240911984,-0.663378672365165,-0.2248506877232177,0.2621092300556569,-0.008204104005952395,0.1945880325892857,-0.39636002895504374,0.7373430554132652,0.26850933452621817,0.6506129918315139,-1.1809733691005382,0.75831899715627,-0.21754098157356339,-0.08160695533901463,-0.438527984641947,-0.049510512897138925,-0.6390866668363184,-0.0863668867766294,0.1712883064747448,-0.9518947463035881,-1.5613172541743978,-10.06650700190794,0.18495178571428594,-338.399132018797,0.012161690648535506,1.7524678681681862,1.3875332500453057,0.2674119614788848
AR,2017-03-01,-2.352941176470588,-1.818283012820077,-1.8059210544599824,-0.22343004781498416,8.07779411764706,0.03041911764705879,-1.0658892268017626,-0.4988663376435734,-0.7085500688408752,-0.01085084329882502,0.28734390179641167,-1.8026635260660804,4.247850761659601,0.07455329928607846,-0.6262431726072597,-0.5490569753893284,-0.8688120223846376,-0.6183068821038831,0.2425688497773777,0.28734390179641167,0.3645300990143432,-0.9749988140417463,-0.10353088266098232,-0.03423907686241653,-0.1426783979489703,-0.020585308468651614,-0.4287359310196255,-0.13269295293486238,0.11231626745903367,0.400642281616046,0,0.9778715586966256,-0.07718619721793196,-0.03213537850856252,0.13287713775146415,-0.3103009564172474,-0.05005935276509721,0.3583014829572426,-4.149999999999999,-3.0985343728596835,-0.42679117647058806,-9187.850031980754,0.014915999225919907,0.14777949647666366,-0.24792232686870697,0.175705404019587
AR,2017-09-01,-0.35294117647058787,0.12172956346577646,0.061708842395206354,0.11278616856001589,-8.684705882352944,0.06479411764705878,-0.8780970190095552,-0.8572182314891844,-1.0977320986519379,-0.01001906444859868,-0.45459344293296544,-0.4949504439292679,1.889732204235791,0.39374585570604426,1.5730955704212954,1.6502817676392267,1.305431300791372,1.7058355526593922,0.2676642696299236,-0.45459344293296544,-0.37740724571503403,0.22375118595825505,0.08396911733901768,0.015760923137583482,-0.32499995474292476,0.4362397469648758,-0.17689356607885465,0.27762170118352325,-0.05347598738371029,0.3011715438792617,0,-0.07788591930180788,-0.07718619721793196,-0.03213537850856252,1.421355688235069,-0.2199366827974325,-0.17486304449981738,-0.2588321700374141,3.8500000000000014,-4.714236866914982,-0.7976245098039216,-3217.196537142043,-0.38526097826928163,-0.21346493404140987,-1.118413552581199,0.06014645729668022
AR,2017-11-01,2.647058823529412,0.34978286808747505,-0.01037960510960323,0.03846184443501588,11.82779411764706,0.012919117647058831,-2.593097019009556,-0.531443782538629,-0.7439302533691536,-0.009560151979507658,0.35633677328336333,1.1092227746029844,1.889242407328536,-1.1132901231099739,-1.1742598246993303,-1.0970736274813988,-1.336150440884101,-1.1867026239109675,0.1618906161847704,0.35633677328336333,0.4335229705012946,-0.2549988140417465,0.12146911733901772,-0.046739076862416525,-0.5481435060571345,0.9175216912483185,-0.02791693354221625,0.90599328704086,0.055157853619085095,-0.4209631735539361,0,0.580729277715762,-0.07718619721793196,-0.03213537850856252,-0.2800539069257706,-0.20155860551093774,-0.029680263050083866,0.4069152647291806,-2.25,0.058931643918606724,-0.9392911764705882,-3194.2416197065613,0.13554355233585724,1.1022703439020571,1.6457784719311248,-0.10924854303768616
AR,2017-12-01,-1.3529411764705879,-0.5923858807051614,-0.5654695504500964,0.11954292543501588,3.9277941176470677,0.010419117647058829,2.129402980990445,-0.3685565580633512,-0.5670293307277615,-0.009068460048339055,0.3403364319369224,1.3031594378837914,0.6292734250185417,-1.1132901231099757,-1.5306994468344115,-1.4535132496164802,-1.7062701669232625,-1.559768689605515,0.17557072008885122,0.3403364319369224,0.41752262915485355,-0.3274988140417463,0.05896911733901772,0.0032609231375834713,-0.1426783979489703,0.22670823403459334,-0.32877988940289704,-0.09579252130496085,-0.3801602176387603,-0.9515914246161059,0,0.6196034304774267,-0.07718619721793196,-0.03213537850856252,-0.6707463729212364,-0.31710692779069927,-0.01305381949061779,0.3742884798232733,-10.049999999999999,3.1215597012270653,-0.40179117647058815,-8460.70072738398,0.1101662616423611,0.4972859509367834,-0.024053398196355658,-0.07150784507848573
AR,2018-02-01,-2.352941176470588,-1.2635791905883575,-1.0620151770939863,0.04521860093501584,10.852794117647065,-0.09958088235294119,-0.1456502104989177,-0.042782109112795896,-0.2132274854449775,-0.00797160881727077,0.5226579887308764,0.9194977209169442,-0.30434464745803735,-1.0363290819738462,-0.8931893465798622,-0.9672843867612362,-1.2009318397771962,-0.8132190000964492,0.3077424931973338,0.5226579887308764,0.4485629485495029,0.00500118595825505,0.021469117339017685,0.003260923137583485,1.0612944063769656,1.0507609851413937,-0.3565913102819289,1.5070118676335056,-0.0700052893349209,0.48349310067321616,0,-0.1911101714198486,0.07409504018137358,-0.07230142023389696,-0.9313579910589187,-0.5244375037471629,-0.12209340874513419,0.6656496258717441,-8.899999999999999,-3.6541850740047046,-0.6842911764705883,-10351.681701448497,0.15348924300882072,0.5226037589210735,-0.959091687586348,0.00517896862249323
AR,2018-04-01,-3.352941176470588,-2.7905643651814733,-2.421257736501495,0.11278616843501588,-5.672205882352941,-0.0795808823529412,-0.01718792810046388,0.6264758241566727,0.5994599224320765,-0.006691949047691104,0.35950634804464254,0.7971969746351428,-0.851694690395512,-0.9309685663160199,-0.19879915778031965,-0.27289419796169345,-0.3770835837407671,-0.25183874096903613,0.17828442596044702,0.35950634804464254,0.28541130786326846,0.19500118595825278,-0.10353088266098229,0.003260923137583485,0.04492021594582818,0.1441370800076983,0.16686304531141705,0.021071818834349998,0.39999833991081457,0.5524256237010259,0,0.7779542400122912,0.07409504018137358,-0.07230142023389696,0.1348856045632818,-0.04530575092861522,0.010916520926995688,0.3694880555133804,-0.1750000000000007,-4.289406943817044,0.21070882352941167,1997.4244660998902,0.12414352098017178,-0.6166405727043687,-1.8253838716382729,0.3832525373548733
AR,2018-05-01,-1.3529411764705879,-1.0854235882511123,-0.7815726204933502,0.11278616843501588,-20.57220588235294,-0.07208088235294119,-0.05021240362493984,0.637478160356037,0.6083427127167655,-0.00596866309097166,0.024299133730015576,0.1356608257302725,-1.8037035048717465,-0.8256080506581926,-0.8212158469547726,-0.8953108871361467,-0.7217059214698465,-0.9089951402738571,-0.09950992548492632,0.024299133730015576,-0.04979590645135801,0.15250118595825413,-0.12853088266098228,-0.046739076862416525,-0.44636081174719244,0.765121814319413,0.13431900378312012,0.6076322420132247,0.7184520710293492,0.7175243093214161,0,0.04712362561795108,0.07409504018137358,-0.07230142023389696,-0.6606498294519163,0.053004736333578606,0.045656231057363605,-4.5886893161406483e-4,1.3500000000000014,-5.132676515253973,-0.30179117647058806,-4118.932923690432,0.07636171936966896,0.5513531722070593,0.26951074886484294,-0.23614661390553515
AR,2018-06-01,1.6470588235294121,1.19560346876563,0.7278858440635005,0.1871104929350158,13.70279411764706,-0.1495808823529412,0.013812071899535816,0.6572823655148926,0.6243317352292062,-0.005179623865460226,-0.45459344293296544,-0.027233099831119434,-2.1221572359902807,-0.6516547435347553,-1.2566391426037296,-1.3307341827851031,-0.8688506638858416,-1.5747494504399726,-0.387788478717888,-0.45459344293296544,-0.5286884831143392,0.7825011859582531,-0.1535308826609823,0.01576092313758347,-1.6831234388961192,0.6932092327291268,0.49033214096531896,0.5932138665889533,-0.13899816082187255,0.4139708727939966,0,0.5402825881351717,0.07409504018137358,-0.07230142023389696,-0.1555942033005273,0.5593449054591568,0.27598724557452226,-0.7096824601117542,6.375,-1.8052161455246356,-1.118457843137255,24504.378469051506,-0.06396728614221925,-0.20790956813933636,1.860655666678443,-0.28926990557943677
AR,2018-07-01,-3.352941176470588,-1.3903536021046237,-1.06395018916654,0.20062400643501588,-19.747205882352937,-0.0545808823529412,0.8243916173540811,0.9345412377388705,0.8481780504033753,-0.004315438047042708,-0.6867056642299354,-0.24550933362097016,-2.409839308442062,2.5780862112025487,4.662504742924627,4.588409702743252,5.2330922193622245,4.659663446524845,-0.570587476437598,-0.6867056642299354,-0.7608007044113094,-0.15999881404174587,-0.1160308826609823,-0.07173907686241653,0.3963181027837168,0.1641878770532594,0.427449319037172,-0.18205286558936762,0.7334899483938897,0.3294103254565015,0,-0.09988416669692701,0.07409504018137358,-0.07230142023389696,1.6782806606200413,0.01411607017553429,-0.0392817658619391,-0.626525669972263,5.275000000000002,-1.520982816540231,-0.6267911764705878,-6691.801914690432,-0.09612189084300082,-1.382179098710377,-2.6147692131234974,-0.36414718527896733
AR,2018-08-01,-3.352941176470588,-0.8123276850991505,-0.23600859168586474,-0.6709976153149841,-7.822205882352932,0.21041911764705878,0.2152491348365979,0.24139405717892537,0.2885622624679527,-0.003364833646783083,-0.6171123724307406,-0.2389249476927906,-1.7886656275072057,1.3721719279697258,2.5195497955224653,2.445454755341091,2.956247777272626,2.0893067570754944,-0.4366979817501617,-0.6171123724307406,-0.6912074126121146,0.4625011859582546,0.04646911733901771,-0.009239076862416526,0.5263712310319144,0.2935750449317557,0.5095260542680338,-0.7752595979608261,-0.10390684101060221,0.029237828395619836,0,-0.0016665385514808007,0.07409504018137358,-0.07230142023389696,0.7241199458487912,0.8289731888229293,0.3881199761852496,-0.9843341202202567,5.100000000000001,-1.994328162080965,-0.25179117647058824,7716.176744019245,-0.13573381463528966,-1.778270469669343,-1.1313991275008188,0.4529744312846681
AR,2018-09-01,3.647058823529412,1.543599782616485,0.8903425918093317,-0.0561327503149841,2.277794117647062,0.1804191176470588,0.21506207189953574,0.5186529294029035,0.5124085776421219,-0.0023141656254441756,-0.7048879833131259,0.5174011344886862,1.0756651796800876,-0.630863973865682,-1.7022556293581284,-1.7763506695395022,-1.3588151410945488,-1.3383965032838616,-0.3434404882635791,-0.7048879833131259,-0.7789830234945001,0.5750011859582536,-0.028530882660982304,0.04076092313758348,0.45038532405399256,-0.2664041811323267,0.2851763756818073,-0.92129115334958,0.39999833991081457,-0.1802959576624703,0,0.0378643002051543,0.07409504018137358,-0.07230142023389696,-0.8171360237215772,-0.3994481596067976,-0.40598218833598754,-0.27800756658140524,3.9750000000000014,3.4315498021389956,-0.6917911764705882,-4446.421861174304,-0.2345081477282961,0.44615660441417915,2.618031604229762,-0.410056867087992
AR,2019-03-01,2.647058823529412,2.787140871165543,2.783575139051152,-0.41349761531498413,13.70279411764706,-0.06708088235294118,0.2998444703521477,0.5494594707611232,0.5372803904392518,1.5799442476538417e-4,0.717446314289961,0.08040602196862734,0.8200863526127238,-0.7257627156884783,-0.9842795871443135,-1.0509580296706376,-1.5405548656606762,-0.9510274270938204,0.5562752785163632,0.717446314289961,0.6507678717636365,0.12401328273244872,-0.1410308826609823,-0.021739076862416523,0.4523097751731522,-0.5414438601689312,0.2412620676733539,0.25300019970429277,-0.0700052893349209,0.7348075289541223,0,-0.3180166621002877,0.0666784425263236,0.24466088629796712,-0.8148268978738198,-0.20781489612139392,-0.07537522231221327,0.8137197649979082,-1.625,-6.222714737143915,-0.7717911764705883,-8964.439219948496,0.10714357382192574,0.47955784764320264,0.5280761194917857,-0.2814681419573726
AR,2019-09-01,0.6470588235294121,1.1834745488992535,1.033729217674587,-0.36099761531498414,2.4677941176470597,-0.0793308823529412,0.29103759637505977,-0.3079120871551295,-0.4045849180919927,0.0016258394545776156,-0.030259850520418574,0.3902659860258413,0.37996154267884075,0.8162970519134083,-0.002088863534265961,-0.06876730606059,0.021653338378574416,0.1174348174269555,-0.02374220191283971,-0.030259850520418574,-0.09693829304674273,0.017218927893738467,-0.1410308826609823,0.06576092313758349,0.43988656796666037,0.29647780458971695,-0.4880192594964541,0.10900189134105248,0.517781375567198,-3.254176517610152,0,-0.17197612905289483,0.0666784425263236,0.24466088629796712,-1.7505044826295215,0.012289524247804273,-0.16164674322294204,0.1522851210982571,4.574999999999999,25.262121343098315,0.9507088235294119,-1416.3727596904318,-0.02244063142851649,-0.6439531541930898,0.057326907662374915,-0.11815928416661137
AR,2020-01-01,-0.35294117647058787,1.4821253823420442,1.7204816186114522,0.10602941171204283,5.302794117647068,0.012919117647058831,0.20290298099044435,-0.4177733160219405,-0.5432143542039817,0.003289397155031182,0.4238470648100918,1.0594925714198578,-0.5002968035576236,-0.5255034582078562,-1.1182003120688675,-1.032380967706233,-1.3582246312112505,-0.3967820339197118,0.24002431914238276,0.4238470648100918,0.5096664091727262,-0.3149988140417461,0.04565742902732933,0.07322845560511594,-0.3194155764490243,-1.1619198504315174,0.18969377316553615,-0.22814397278963472,-0.0989553246068503,1.8084185154168146,0,0.18374164754672362,-0.08581934436263428,0.03633242076889864,-0.06833422067605532,0.009069964285767007,-0.047449281961628564,0.13692469243997807,-1.75,-7.739034925979267,1.0757088235294119,1367.6929550468958,0.12637368340918465,-0.8646956274090418,-1.3380607801156732,0.14068959515370338
AR,2020-06-01,2.647058823529412,-1.085933564496174,-1.1097541883583881,0.23440779009042145,-13.69720588235294,0.11866911764705879,0.4178147456963277,-0.8572182314891844,-1.0977320986519379,0.009943627956846335,0.01986453666215038,0.42510122102785286,0.1203239329340593,-0.04857938611754564,0.6141993115000677,0.7000186558627022,0.6907197187602956,0.06706969644375094,-0.07652040726022769,0.01986453666215038,0.10568388102478454,-0.40749881404174637,0.3214691173390177,-0.07173907686241653,0.7476889308090395,-1.1434008026642801,-0.442025751852019,-0.9997627687910753,-0.4754703974430853,-1.867882156490261,0,-0.0789523098762076,-0.08581934436263428,0.03633242076889864,1.3969305168316684,0.6186251573519588,0.5050065527945966,-0.4642437877367125,4.324999999999999,14.132425724087016,1.632058823529412,25363.292470825694,0.05448824400782171,0.8373156331727507,1.3952246185492858,0.15487676380741033
AR,2020-10-01,2.647058823529412,1.5963639687231037,1.2492686947567524,0.2681915738742051,-6.247205882352944,-0.04458088235294119,0.33357275710984613,-0.16407105092923913,0.8481780504033753,0.026579204961382885,-0.0732258864038613,-1.9551809276888157,-0.5350501440411941,3.027089488685138,2.674870750497913,2.760690094860548,2.6986129524107527,2.7168450279875103,-0.02374220191283971,-0.0732258864038613,0.012593457958772647,-0.34499881404174637,0.11980581088740483,0.05285769733113188,-0.23508608050589208,-0.4502536221043345,-0.06319353679557249,-0.14231253693985368,-0.7140713469336438,-0.11868230168100213,0,-1.2840806128655435,-0.08581934436263428,0.03633242076889864,1.4503585313740412,0.3798840172278348,-0.08409733975131761,0.031769681743189615,0.6750000000000007,-1.917273147411903,2.7644088235294118,2757.6222749869885,-0.05229137769717329,-0.07800819151666394,-0.004850811393667276,0.24851252592856377
AR,2020-11-01,1.6470588235294121,0.5790304351808127,0.5893367649573271,0.18711049279312408,10.302794117647068,0.005419117647058824,-0.19295662045883066,-0.11944234066639714,0.509258906248494,0.03370873796332763,-0.030259850520418574,-1.972942389870958,-0.7363838438845178,-0.6600936121806202,-1.736349840701104,-1.65053049633847,-1.5683580299437172,-1.756368806420873,-0.16799181075738634,-0.030259850520418574,0.05555949384221587,0.24750118595825477,0.0964691173390177,0.02826092313758348,-0.2766883898450412,-1.40393188605011,-0.13246560141618602,-0.7972385046796011,-0.8321453413818177,1.0224896014059033,0,-1.5415981585421086,-0.08581934436263428,0.03633242076889864,-0.7896041566650158,-0.24939808098428173,-0.02210409654195189,0.01274247441726728,-6.599999999999998,-3.9179985069386927,0.37860882352941205,-3656.948083174304,0.08769832894204455,1.2007988087098622,0.8893406315969206,0.2586677026241079
PD,2017-03-01,-3.75,-0.9714058180098588,0.129732282824099,0.0337246621467483,3.4928721910112444,-0.13767345505617978,0.5452950568288841,1.1018673539196104,1.0647005991760568,-0.2766528866972977,-0.8398635154250916,-0.6268741428567077,4.40240972192278,2.4552344373308093,6.573547959958944,7.037987878852872,6.048715777833333,6.5946572166742765,0.5248321821256116,-0.8398635154250916,-0.3754235965311641,-0.7164867348241648,0.15553672890624998,-0.3098051948125,-0.7771315424372631,-0.3851340138656568,-0.20507701689931768,-0.35364932271141525,0.6103390536540398,-0.14804787925358687,3.234690292392983e-4,1.1635755602843914,-0.46443991889392744,0,0.711765730954891,-0.4967832487586148,-0.1894616478824087,-0.7076479799552828,-4.56778441011236,0.8784961854630176,-0.7721287710336542,NA,-0.5670077172946614,-0.3718585667586711,-0.40745544455118765,0.0287796562970436
PD,2017-10-01,-0.75,0.32415076879536286,0.33991063287657663,-0.0946537162282517,-11.332127808988758,0.22857654494382018,-1.4146400081061814,0.4857365267552146,0.7874417269520786,-0.5820345362484796,1.7991938141901667,-1.1488120041650682,2.0433834054139024,-0.8100477603515468,0.8279839512877885,1.292423870181716,-0.6872469348657002,0.9950471206261997,1.5152308861534884,1.7991938141901667,2.2636337330840943,-0.5989867348241651,-0.04446327109374998,-0.18480519481250002,-1.1338064863759956,0.0017816941642552209,-0.015261834031176313,-1.5222156557945168,0.16850630137500078,-0.8038241163730997,-1.1783315273124069,-0.5261847409885418,-0.46443991889392744,0,0.20320677061113557,0.8754260451069493,-0.33541556050548826,2.077363262283056,3.4072155898876417,8.99572380500122,0.8103712289663463,NA,0.0791461288591847,-0.5246768013521512,-0.45839904436022083,-0.09997049412315351
PD,2017-11-01,-1.75,-0.43137021246532115,0.07916190572738646,-0.0946537162282517,-4.607127808988764,0.10107654494382023,-2.4321400081061815,0.3317038199641157,0.7758892739427461,0.07474500014059116,0.9518959538029632,-1.0345155304404545,2.0414951417130065,-1.0977298328033285,0.6536305641430105,1.1180704830369383,-0.3019845340750551,0.9139061152036008,0.9556150982180658,0.9518959538029632,1.4163358726968909,-0.2864867348241642,-0.15821327109375,-0.06980519481250003,-0.46475685739511063,-0.2622905124777436,-0.034531344969101596,-1.6952348180569994,0.038144483511757254,-0.4301077050170159,-1.4660135997641877,-0.3983513694786569,-0.46443991889392744,0,-0.20271511287738697,0.2241635403241764,-0.4286279422276671,1.323277783618031,-4.61778441011236,8.4990542682113,0.7528712289663462,NA,-0.12085387114081525,-0.5642763741424701,0.27732581210318136,0.21574026449025052
PD,2017-12-01,0.25,0.7893072867878548,1.2518575912124028,-0.0946537162282517,-18.40712780898876,0.02107654494382022,0.22035999189381883,0.17767111317301676,0.7676375217932232,0.11111264431146584,-0.8398635154250916,0.9989505096391786,-0.09864163386970182,-0.5869042090373376,-0.444981724525099,0.019458194368828452,-0.014302461623274088,-1.3039601510199623,-0.4306792629018249,-0.8398635154250916,-0.3754235965311641,-0.24898673482416456,-0.03180093359374997,-0.017922077812499992,-1.0428347081702685,-0.020652378527369564,0.04253566204611303,0.4088993362132083,0.3269766418295341,0.7106160690012209,-0.07971923864429709,-0.5727047566234349,-0.46443991889392744,0,-1.7731251454694412,1.191096841098335,0.690626035327786,-1.5877356631654775,-3.042784410112361,-5.840175925665008,0.3391212289663459,NA,-0.3208538711408152,0.6386666433788374,0.3215931654387323,0.08775813633591067
PD,2018-02-01,-2.75,-1.359491715012326,-0.8817165013358244,-0.0946537162282517,25.21787219101124,-0.04142345505617978,-1.0436293698083094,-0.28442700720028014,0.21159637694843192,0.11111264431146584,0.5464308456947989,-0.9897796365990632,-1.3327408373731466,-0.895559936314211,-0.31145033190057647,-0.6943082733938526,-0.7562398063526512,0.09677489425472274,0.44478947445207495,0.5464308456947989,0.1635729042015227,-0.023986734824164913,-0.06946327109374995,-0.05980519481250002,0.6814834802622538,-0.9162169798844076,-0.17875530173281895,0.4642494312963732,0.050723265718617405,1.0262542187195918,0.4798965492911256,0.31459843837746826,0.38285794149327634,0,-0.14760108474453837,-1.038738331531047,-0.5765776173223764,1.0657623506045755,-8.34278441011236,-4.6363715876272025,-0.18212877103365432,NA,-0.05418720447414849,-0.1813238036387157,-0.7571164646961338,-0.19064774399272277
PD,2018-03-01,-0.75,-0.8098937186165154,-0.9838581130455237,0.03372466227174831,-5.732127808988764,0.10357654494382018,-0.9585288969950705,0.03548707613507929,0.024979828336139098,0.07474500014059116,0.9518959538029632,-0.523689906674464,-2.8443502984672517,-0.5869042090373378,1.7987628684460133,1.415904926952737,1.1998227141666797,1.8389836333106984,0.5989401542793334,0.9518959538029632,0.5690380123096871,-0.11398673482416477,-0.11946327109374999,0.16519480518749996,0.09833719491663695,-0.2961920641534249,-0.16158468523818748,1.4966123344232822,0.050723265718617405,0.15390659150693198,3.234690292392983e-4,0.04633445178278883,0.38285794149327634,0,0.12259848361425263,-0.7286892289323701,-0.20857315603176207,1.103222997422126,-1.8177844101123597,-0.8999205421972505,-0.057128771033654324,NA,0.13628898600204187,-0.3977386850497777,0.07682879788271424,-0.13301732277887812
PD,2018-04-01,-0.75,-0.2757737837315064,-0.24635590765258808,0.3580489865217483,45.392872191011236,0.13107654494382015,-0.9853218262879997,-0.09538686704756782,-0.09054470175718543,0.11111264431146584,1.4627215775689542,-0.804857298105051,-0.9274276862851907,-2.1963421214714383,0.3171583275217975,-0.0656996139714785,-0.733766950500593,0.4107940283053918,1.0509252780223906,1.4627215775689542,1.0798636360756777,0.11851326517583516,0.01803672890625002,0.04019480518749996,-0.1352776562648681,0.4539219410131977,3.3302392673029146e-4,1.7026236623396416,0.050723265718617405,-0.2531769968579378,0.7675786217429064,1.6760776303776348,0.38285794149327634,0,-0.045383543378367364,0.040426822201541146,-0.2619880919506712,1.6674635571070255,1.3822155898876396,-4.034350091596096,0.5103712289663465,NA,0.18823703795009394,-0.37301059485255483,0.46226549477886164,-0.6253333787102151
PD,2018-05-01,-5.75,-4.624066951359882,-3.55982833179249,-0.0946537162282517,-5.982127808988764,-0.15392345505617977,-1.0038707773369513,-0.0323734869966637,-0.20606923185050952,0.11111264431146584,-0.8398635154250916,-0.6504098163167211,0.19778834790089483,-0.05627595797516727,0.38169684865936904,-0.0011610928339073068,-0.41139932006092184,-0.6274010285439156,0.7930961687202908,-0.8398635154250916,-1.2227214569183682,0.32101326517583395,0.21803672890624998,0.0026948051874999823,0.3434596529496219,-0.8540851987774013,0.1076534855543354,-0.05947959730552532,-0.642423914841328,0.9957174948595102,-1.1783315273124069,-0.24993136436038377,0.38285794149327634,0,-0.42394205724629686,0.4955654413940196,0.8407454860362074,-1.7378551138738985,-0.1927844101123597,-3.3159086612265902,-0.5896287710336541,NA,-0.6032068123172858,-0.3240061058899999,-2.733293991042777,0.04094236389933903
PD,2018-06-01,2.25,-0.9759476020502147,-1.6114906043995072,0.10129222977174832,-24.18212780898876,-0.25017345505617977,-1.3784240990152723,0.030639893054240475,-0.3215937619438338,0.11111264431146584,-0.8398635154250916,-0.8311746064224246,-1.1525448288056293,-0.8372105277575976,-2.3908918735804123,-2.773749815073689,-1.0439218788044324,-3.5365277822734886,-1.34696999477598,-0.8398635154250916,-1.2227214569183682,0.31601326517583495,-0.09446327109374997,0.3651948051875,-1.5392715944841597,-0.3241659161958309,0.2393216393316342,-0.665615400875841,0.02188106864963668,-0.36758734803568194,0.7675786217429064,-0.06187913285744395,0.38285794149327634,0,-0.22812521888998027,0.678058099223553,0.9772835175259988,-1.8743931453636904,6.957215589887639,2.607163061624995,-1.2471287710336543,NA,0.27914612885918477,0.7033935545528456,0.24392373909272325,-0.049275469222873514
PD,2018-08-01,4.25,3.2787097303320403,3.032101270620224,-0.0946537162282517,-45.50712780898876,-0.2064234550561798,-2.335697700413874,-0.3065855654999352,-0.5526428221304822,0.11111264431146584,-0.8398635154250916,-0.2811282695031525,-1.745738009799142,-0.36425704825733385,-2.3908918735804123,-2.773749815073689,-1.0439218788044324,-2.7516519043765633,-1.34696999477598,-0.8398635154250916,-1.2227214569183682,0.2910132651758346,0.030536728906250032,0.0901948051875,0.20369771057446306,0.5963711065597751,0.19800996880387967,-1.2677908032300598,0.22460465645236827,0.4666384307841691,0.7675786217429064,-0.3983513694786569,0.38285794149327634,0,0.08947474655760779,-0.02615665997356542,0.19240763962907348,-1.089517267466765,2.332215589887639,1.1450477237379655,-0.6846287710336543,NA,0.27914612885918477,0.7556785496256336,1.6901564614442774,-0.04905101570014059
PD,2018-09-01,2.25,1.6729035812426636,1.3298270883776349,-0.0676266892282517,11.817872191011247,-0.1214234550561798,-2.3329127353789088,-0.28103893196923513,-0.48775816334464517,0.11111264431146584,-0.8398635154250916,2.570022775239731,-0.03796419664418016,0.222614977991907,-2.3908918735804123,-2.773749815073689,-1.0439218788044324,-2.0357764727390615,-1.34696999477598,-0.8398635154250916,-1.2227214569183682,0.8460132651758343,-0.11946327109374999,0.1401948051875,1.0366068335095673,0.2761502783212205,-0.01976254486339002,-1.3122425658008934,0.2738668170328271,-1.030881565445946,0.7675786217429064,-0.7840138502906417,0.38285794149327634,0,0.29148459918739356,-1.5101397626436142,-0.5234677920084281,-0.37364183582926325,7.657215589887642,8.798234654050177,-2.177128771033654,NA,0.27914612885918477,0.8576202193351192,0.6004648465376268,0.31025393278291513
PD,2019-03-01,-2.75,-2.4181971080322526,-2.1981500667770133,0.4053462837717483,-5.432127808988767,0.09107654494382023,-2.3485017102338404,0.40872017335966515,-1.014740942503779,-0.5130416647615279,2.68649700919107,0.305195614975307,-1.1947305964003196,1.3802081476685784,4.860453109791802,2.9269977558873586,2.493851037863474,5.021818258015575,2.366602071928328,2.68649700919107,0.7530416552866268,0.3434807976433678,-0.24446327109375,0.11519480518749997,-0.15567187205845734,0.8451713914673487,-0.12052879994385712,1.3774584966331203,0.2738668170328271,-1.030881565445946,-1.871478707872352,-0.2942094732338769,1.9334553539044432,0,0.13607371483546515,-0.4098334196994555,-0.32971753939085047,2.958968436169321,-2.792784410112361,0.2505179619611546,0.09787122896634592,NA,0.10841442154211167,-0.9369215964456945,-2.0020550881641745,0.10512521245409723
PD,2019-10-01,4.25,3.2307433092091804,1.569110750128634,-0.039653716228251694,21.16787219101124,0.08857654494382017,-2.3372553927215662,-1.2007177390744355,-0.7848212407274789,0.11111264431146584,-0.8398635154250916,0.49115727136899645,-1.4212419642246448,-1.0977298328033283,-0.31145033190057647,-2.2449056858050196,-0.5739182495586969,0.04596656592905368,0.2624679176581204,-0.8398635154250916,-2.7733188693295343,-0.08398673482416452,0.14303672890625002,-0.02230519481250004,-0.2315702009719931,0.3030232965723168,0.313724855724411,-0.1547897771098503,-0.4192803635271183,0.6357147608281031,-0.07971923864429709,0.011777785324448953,1.9334553539044432,0,1.0123672205414405,0.5366666577085284,-0.5257692889967072,-0.37134033884098416,2.732215589887641,-4.348842526975973,0.16037122896634592,NA,-0.5208538711408153,-0.0283558637890422,0.7166549276679627,-0.007814065189127528
